HHID_panel,year,income,DSR,loanamount,DIR,caste,assets,jatis,DAR,ISR,std_assets,std_income,std_DSR,std_DAR,std_loanamount,std_ISR,std_DIR
ORA2,2020,27.717392,22375.332,129,4.6541176,Dalits,225.86957,SC,57.11261,100.41637,-.2673254,-.70902103,.30667895,-.059697669,-.07928288,.22805206,.059075139
ORA20,2016,70.316452,1080.8282,72.699997,1.0338974,Dalits,207.91139,SC,34.966816,6.3078308,-.31834263,-.26402211,-.13756534,-.12486853,-.38987917,-.093247056,-.15018938
ORA20,2020,53.097824,1870.3793,272.29999,5.1282701,Dalits,232.60869,SC,117.06355,6.6524172,-.24818031,-.44389158,-.12109379,.11672655,.71127564,-.092070594,.086483225
ORA21,2010,78,1365.3845,85,1.0897436,Middle,160,Vanniyar,53.125,13.653846,-.45445368,-.18375811,-.13162896,-.071432449,-.32202244,-.068166785,-.14696123
ORA21,2016,189.87341,3043.179,139.2,.73312002,Middle,315.37973,Vanniyar,44.137268,8.4963846,-.013036817,.98489559,-.096626937,-.097881638,-.023011459,-.085775048,-.16757563
ORA21,2020,70.760864,0,24.5,.34623659,Middle,156.73912,Vanniyar,15.631069,0,-.46371746,-.25937968,-.1601135,-.18176997,-.65578932,-.11478283,-.18993919
ORA22,2010,74.5,1388.7247,86,1.1543624,Middle,214.5,Vanniyar,40.093239,13.887247,-.29962513,-.22031987,-.13114204,-.10978244,-.31650561,-.067369923,-.14322598
ORA22,2016,67.974686,5648.5854,185.5,2.7289572,Middle,117.08861,Vanniyar,158.42702,47.682087,-.57636023,-.28848469,-.042273149,.23845139,.23241676,.048010174,-.052207533
ORA22,2020,86.16304,0,32.5,.3771919,Middle,302.71738,Vanniyar,10.736087,0,-.049009182,-.098485239,-.1601135,-.19617496,-.61165482,-.11478283,-.18814982
ORA23,2010,66.5,1416.5413,88,1.3233082,Middle,327.5,Vanniyar,26.87023,14.165413,.021395545,-.30388957,-.13056172,-.14869525,-.30547199,-.066420227,-.13346018
ORA23,2016,1202.5316,0,63.299999,.052638952,Middle,6051.4556,Vanniyar,1.0460293,0,16.282528,11.56334,-.1601135,-.22469096,-.44173715,-.11478283,-.2069104
ORA23,2020,326.08694,4760.6958,1630.5,5.0002003,Middle,1520.9783,Vanniyar,107.20074,12.976991,3.411937,2.4078114,-.060796235,.0877022,8.2042036,-.070477657,.079080231
ORA24,2010,55,5454.5454,42,.76363635,Dalits,189,SC,22.222223,10,-.37206784,-.42402104,-.046321195,-.16237345,-.55924517,-.080641501,-.16581166
ORA24,2016,29.746836,4642.3403,20.9,.70259565,Dalits,59.367092,SC,35.204689,16.359573,-.74034077,-.68782103,-.063265353,-.12416852,-.67564982,-.058929067,-.16934007
ORA24,2020,173.15218,1138.4613,113.5,.65549278,Dalits,412.28259,SC,27.529659,.11810692,.26225364,.81022197,-.13636301,-.14675467,-.1647934,-.1143796,-.17206283
ORA25,2010,183,3729.1892,118,.64480883,Middle,320,Vanniyar,36.875,8.7945547,.000088864508,.9130944,-.082315445,-.11925311,-.13996777,-.084757052,-.17268041
ORA25,2016,6.329114,44309.996,47.5,7.5050001,Middle,184.05063,Vanniyar,25.808117,163.09999,-.38612846,-.93244755,.76427823,-.15182084,-.52890271,.44206229,.22386859
ORA25,2020,49.130436,8119.6348,187.60001,3.8184071,Middle,681.84784,Vanniyar,27.513472,17.940617,1.0280591,-.48533577,.009277693,-.14680231,.24400209,-.053531177,.010767425
ORA26,2010,188,632.9787,35,.18617019,Dalits,265.5,SC,13.182674,.47872341,-.15473968,.96532547,-.14690834,-.18897513,-.59786284,-.11314841,-.19919172
ORA26,2016,171.89874,1045.9573,72.900002,.42408687,Dalits,385.56964,SC,18.907091,3.8211513,.18636505,.79712832,-.13829282,-.17212926,-.3887758,-.10173692,-.18543909
ORA26,2020,12.608696,12324.702,67.099998,5.3217235,Dalits,83.260864,SC,80.59008,83.078278,-.67246115,-.86684972,.097003482,.0093920669,-.4207733,.16885749,.097665675
ORA27,2010,82,6341.4634,77,.93902433,Dalits,251.5,SC,30.616301,8.5365858,-.19451216,-.14197326,-.027818382,-.13767128,-.36615688,-.085637793,-.15567346
ORA27,2016,106.96203,5611.2769,158.3,1.4799645,Dalits,578.6076,SC,27.358782,47.497505,.73476481,.11878546,-.043051478,-.14725754,.082359605,.047379985,-.12440476
ORA27,2020,339.78262,2522.5408,115.8,.34080613,Dalits,832.98907,SC,13.901743,7.2135501,1.4574348,2.5508795,-.10748845,-.18685904,-.15210472,-.090154812,-.19025308
ORA28,2010,57,11077.552,90,1.5789474,Dalits,173,SC,52.023117,23.553972,-.41752207,-.40312862,.070985526,-.074675076,-.29443839,-.034366429,-.11868311
ORA28,2016,35.443039,0,47.5,1.3401785,Dalits,260.37973,SC,18.242588,0,-.16928582,-.62831724,-.1601135,-.17408475,-.52890271,-.11478283,-.132485
ORA28,2020,55.217392,12899.77,197,3.5677166,Dalits,495.1087,SC,39.789242,14.76378,.49755359,-.42175013,.1090005,-.11067705,.29586005,-.064377323,-.0037235769
ORA29,2010,43.125,1136.2319,28.700001,.66550726,Dalits,175,SC,16.4,2.0869565,-.41184029,-.54806983,-.13640952,-.17950715,-.63261873,-.10765769,-.17148395
ORA29,2016,48.037975,1115.121,85.400002,1.7777603,Dalits,208.10126,SC,41.037716,4.1817036,-.31780323,-.49674785,-.13684994,-.10700303,-.3198157,-.10050594,-.10719086
ORA29,2020,111.51086,5051.7065,243.7,2.1854372,Dalits,583.36957,SC,41.774548,3.0476174,.74829304,.16630358,-.054725189,-.10483467,.55349493,-.10437787,-.083625361
ORA3,2016,58.528481,2064.6943,70.199997,1.199416,Dalits,48.227848,SC,145.55905,7.2298975,-.77198613,-.38716179,-.11704001,.20058341,-.40367121,-.090098999,-.14062168
ORA3,2020,96.358696,223.18912,202.60001,2.1025608,Dalits,303.96738,SC,66.651894,2.2318912,-.045458067,.0080207698,-.15545735,-.031625368,.32675421,-.10716286,-.08841598
ORA30,2010,44,2011.3636,104,2.3636363,Middle,326.5,Vanniyar,31.852987,20.113636,.018554654,-.5389294,-.11815259,-.13403194,-.21720308,-.046112198,-.073324673
ORA30,2016,32.594936,9722.8584,212.10001,6.5071459,Middle,126.29747,Vanniyar,167.93686,5.8640776,-.55019885,-.65806913,.042724021,.26643705,.37916389,-.094762094,.16618827
ORA30,2020,3.6086955,148414.59,229.10001,63.485546,Middle,214.02173,Vanniyar,107.04521,646.99463,-.30098385,-.96086562,2.9361002,.087244496,.47294962,2.0941432,3.4597886
ORA31,2016,44.303799,269.47211,72.800003,1.6432,Dalits,103.79747,SC,70.136589,0,-.61411893,-.53575587,-.1544918,-.021370573,-.38932747,-.11478283,-.11496903
ORA31,2020,119.94565,708.84436,36.900002,.30763936,Dalits,216.57608,SC,17.037893,4.450758,-.29372719,.25441512,-.14532565,-.17762995,-.58738089,-.099587351,-.19217026
ORA32,2010,217,1141.9355,110,.50691247,Dalits,188.5,SC,58.355438,2.202765,-.37348828,1.2682657,-.13629054,-.056040261,-.18410222,-.1072623,-.18065141
ORA32,2016,136.70886,2117.1694,126.6,.92605555,Dalits,174.93671,SC,72.369034,21.171694,-.41202012,.42952728,-.11594528,-.014800911,-.092523225,-.042499848,-.15642311
ORA32,2020,92.913048,2120.1189,109.8,1.1817501,Dalits,275.70651,SC,39.824955,13.489628,-.1257441,-.02797321,-.11588375,-.11057195,-.18520558,-.068727449,-.14164285
ORA33,2010,72.5,703.4483,68,.93793106,Middle,102.5,Vanniyar,66.341469,7.034483,-.61780488,-.24121229,-.14543822,-.032538891,-.41580817,-.090766169,-.15573665
ORA33,2016,131.39241,334.77838,62,.47186896,Middle,429.3671,Vanniyar,14.439858,0,.31078884,.37399048,-.15312938,-.18527547,-.44890901,-.11478283,-.18267708
ORA33,2020,25.733694,9572.5723,140.8,5.471426,Middle,404.56522,Vanniyar,34.802795,59.558632,.24032941,-.72974318,.039588764,-.12535122,-.014184532,.088558286,.10631914
ORA34,2016,14.430379,10204.574,26.6,1.8433335,Dalits,145.31645,SC,18.304878,40.589466,-.49616802,-.84782004,.052773539,-.17390145,-.64420402,.02379502,-.10340045
ORA34,2020,29.23913,2794.7498,40.700001,1.3919702,Dalits,169.23912,SC,24.048815,7.7503362,-.42820632,-.69312465,-.10180965,-.15699814,-.56641698,-.088322155,-.12949121
ORA35,2010,71.639999,1395.8682,75,1.0469012,Dalits,186.5,SC,40.214478,0,-.37917006,-.25019604,-.13099301,-.10942566,-.3771905,-.11478283,-.14943771
ORA35,2016,92.025314,370.68289,132.7,1.4419944,Dalits,169.1772,SC,78.438461,3.7068288,-.42838225,-.037246663,-.15238035,.0030602608,-.05887071,-.10212722,-.12659959
ORA35,2020,205.19565,1664.267,68.400002,.33334041,Dalits,484.40216,SC,14.120499,7.4876919,.46713746,1.1449549,-.12539369,-.18621528,-.41360143,-.089218855,-.19068463
ORA36,2010,110,872.72729,120,1.0909091,Middle,376.5,Vanniyar,31.872511,8.727273,.1605992,.15052076,-.14190674,-.13397448,-.12893414,-.084986761,-.14689386
ORA36,2016,24.683544,4574.3853,63.900002,2.5887692,Middle,312.40506,Vanniyar,20.454214,45.743851,-.021487532,-.74071324,-.064683028,-.16757636,-.43842706,.041392777,-.060311008
ORA36,2020,164.34782,1980.0018,85.099998,.51780421,Middle,500.76089,Vanniyar,16.994139,10.49968,.51361084,.7182498,-.11880685,-.17775871,-.32147074,-.078935526,-.18002182
ORA37,2010,53,3547.1694,35,.66037732,Middle,50,Other,70,21.320755,-.76695168,-.44491348,-.08611273,-.021772528,-.59786284,-.041990932,-.17178048
ORA37,2020,14.673913,0,.001,0,Middle,271.52826,Vanniyar,0,0,-.13761406,-.845276,-.1601135,-.22776923,-.79094559,-.11478283,-.20995316
ORA38,2010,66,11090.908,230,3.4848487,Middle,188,Padayachi,122.34043,48.78788,-.37490872,-.3091127,.07126417,.13225542,.47791472,.051785499,-.0085137011
ORA38,2016,75.949364,514.66443,79.099998,1.0414834,Middle,419.43039,Padayachi,18.85891,5.1466441,.28255975,-.2051795,-.14937662,-.17227104,-.35457161,-.097211502,-.14975087
ORA38,2020,135.43478,27.845758,64.099998,.47329053,Middle,816.84784,Padayachi,7.8472385,.27845758,1.4115794,.41621798,-.15953259,-.2046763,-.43732372,-.11383215,-.18259491
ORA39,2010,80,1016.5,25.5,.31874999,Dalits,153,SC,16.666668,3.915,-.4743399,-.16286568,-.13890736,-.1787224,-.65027249,-.10141651,-.19152802
ORA39,2016,59.721519,0,20.299999,.33991095,Dalits,87.531647,SC,23.191612,0,-.66032833,-.37469903,-.1601135,-.15952072,-.67895991,-.11478283,-.19030483
ORA39,2020,99.782616,551.93518,142.89999,1.4321132,Dalits,264.78262,SC,53.968792,3.4656148,-.15677768,.04378777,-.14859907,-.068949327,-.0025992861,-.10295077,-.12717077
ORA4,2016,64.962029,200.70148,13.9,.21397114,Dalits,191.07594,SC,7.2745943,.41894001,-.36617032,-.31995556,-.15592648,-.20636149,-.71426743,-.11335251,-.1975847
ORA4,2020,55.815216,2252.3857,45.099998,.80802327,Dalits,135.86957,SC,33.193596,.82765341,-.5230056,-.41550511,-.11312441,-.13008678,-.54214305,-.11195712,-.1632459
ORA40,2010,37.099998,3162.7656,32.700001,.88140166,Dalits,235,SC,13.914893,10.888209,-.24138686,-.61100829,-.094132133,-.18682034,-.61055148,-.077609032,-.1590043
ORA40,2016,47.594936,11252.772,175.89999,3.6957712,Dalits,83.48101,SC,210.70659,25.857824,-.67183578,-.50137591,.074640967,.39230022,.17945537,-.026500773,.0036785391
ORA40,2020,42.336956,6217.687,74.900002,1.76914,Dalits,166.30435,SC,45.037907,3.2092426,-.4365437,-.55630195,-.030400595,-.095231228,-.37774217,-.10382605,-.10768915
ORA41,2010,30.299999,6057.291,92,3.0363038,Dalits,185,SC,49.729729,43.109219,-.3834314,-.68204254,-.033746764,-.081424087,-.28340477,.032397792,-.034441557
ORA41,2016,70.569618,3978.8125,173.89999,2.4642332,Dalits,301.36075,SC,57.704926,21.77557,-.052863214,-.26137748,-.077107824,-.057954594,.16842176,-.040438134,-.067509733
ORA41,2020,370.43478,1962.265,223.60001,.60361505,Dalits,851.84784,SC,26.248819,5.2049685,1.5110105,2.8710785,-.11917688,-.15052395,.44260716,-.097012378,-.17506158
ORA42,2016,189.87341,10366.071,911.40002,4.8000402,Middle,3715.8228,Vanniyar,24.527542,20.45277,9.6472502,.98489559,.05614268,-.15558933,4.2370677,-.044954348,.067510106
ORA42,2020,92.391304,2332.6069,217.3,2.351953,Middle,488.04349,Vanniyar,44.524719,0,.47748205,-.033423457,-.11145084,-.096741438,.40785128,-.11478283,-.074000016
ORA43,2010,56.299999,0,36.200001,.64298403,Dalits,235,SC,15.404256,0,-.24138686,-.41044098,-.1601135,-.18243743,-.59124261,-.11478283,-.17278588
ORA43,2016,48.227848,4980.4487,101.3,2.1004462,Dalits,167.65822,SC,60.420544,39.290058,-.4326975,-.49476439,-.056211766,-.04996305,-.23209845,.019358667,-.088538207
ORA43,2020,165.84782,2606.6499,119.2,.71873116,Dalits,324.61957,SC,36.719906,18.62945,.013212552,.73391914,-.10573377,-.11970952,-.13334762,-.051179405,-.16840737
ORA44,2010,414.5,2284.6804,375,.90470445,Middle,305.5,Vanniyar,122.74959,10.784078,-.041104052,3.3313932,-.11245067,.13345949,1.2778518,-.077964552,-.1576573
ORA44,2016,106.96203,9718.2822,205,1.916568,Middle,115.56963,Vanniyar,177.38225,20.459444,-.58067548,.11878546,.042628553,.29423302,.33999452,-.044931561,-.099167168
ORA44,2020,85.108696,6002.4907,341.10001,4.0078163,Middle,624.45654,Vanniyar,54.623497,56.832695,.86501664,-.10949914,-.034890004,-.067022651,1.0908321,.079251572,.021716107
ORA45,2010,58,948.27588,47.5,.81896555,Dalits,143,SC,33.216782,9.4827585,-.50274879,-.3926824,-.14033064,-.13001855,-.52890271,-.08240743,-.16261338
ORA45,2016,66.835442,539.77271,25.299999,.37854168,Dalits,209.24051,SC,12.091349,1.6098486,-.31456676,-.30038548,-.14885281,-.19218668,-.65137583,-.1092866,-.1880718
ORA45,2020,59.413044,4272.0313,55.900002,.94087088,Dalits,329.07608,SC,16.986954,22.286718,.025873018,-.37792143,-.070990719,-.17777985,-.48256153,-.038693003,-.15556672
ORA46,2010,54,463.88889,34,.62962961,Dalits,214,SC,15.887851,4.6388888,-.30104557,-.43446726,-.15043589,-.1810143,-.60337961,-.098945051,-.17355783
ORA46,2016,34.272152,3674.3071,171,4.9894738,Dalits,122.91139,SC,139.12462,9.704299,-.55981833,-.64054859,-.083460391,.18164809,.15242305,-.081651062,.078460194
ORA46,2020,116.79347,4389.9224,150.10001,1.2851746,Dalits,178.15216,SC,84.253822,10.6257,-.40288535,.22148684,-.068531282,.020173764,.037121799,-.078505278,-.13566446
ORA47,2010,53,19295.967,127,2.3962264,Middle,265,Vanniyar,47.924526,37.997952,-.15616013,-.44491348,.24243747,-.086736456,-.090316497,.014947242,-.071440823
ORA47,2016,41.316456,6505.1191,235.39999,5.6974874,Middle,375.72787,Vanniyar,62.651722,9.8652573,.15840568,-.5669623,-.024404207,-.043397114,.50770545,-.081101529,.11938646
ORA47,2020,126.30434,926.14441,105.6,.83607572,Middle,389.67392,Vanniyar,27.099579,0,.19802487,.32083943,-.14079235,-.14802031,-.2083762,-.11478283,-.16162434
ORA48,2010,60.040001,104.93005,19,.31645569,Dalits,148,SC,12.837837,1.0493004,-.48854434,-.3713721,-.15792446,-.18998991,-.68613172,-.11120038,-.19166064
ORA48,2016,52.784813,2208.1536,140.39999,2.6598558,Dalits,126.96203,SC,110.58424,22.081535,-.54831094,-.44716138,-.11404717,.097659171,-.016391305,-.039393526,-.05620189
ORA48,2020,122.88044,498.50726,108.7,.88459969,Dalits,116.95652,SC,92.940521,4.9850726,-.5767355,.28507259,-.14971368,.045737069,-.19127409,-.097763129,-.15881944
ORA49,2010,57.5,337.56522,49,.85217392,Dalits,176,SC,27.84091,3.3756521,-.40899941,-.3979055,-.15307124,-.14583872,-.5206275,-.10325791,-.16069379
ORA49,2016,52.151901,3585.4458,66.5,1.2751213,Dalits,81.962029,SC,81.135132,3.7924938,-.67615104,-.4537729,-.085314207,.01099605,-.42408338,-.10183475,-.13624559
ORA49,2020,34.565216,5944.0361,77.400002,2.2392454,Dalits,160.32608,SC,48.276611,12.214815,-.4535273,-.63748717,-.036109477,-.085700333,-.36395016,-.073079824,-.080515012
ORA5,2016,21.962027,6403.5073,113.9,5.1862245,Middle,61.518986,Vanniyar,185.14609,39.899071,-.73422748,-.76914281,-.026524026,.31708053,-.16258667,.021437917,.089833237
ORA5,2020,112.84782,1148.3336,83.900002,.74347913,Middle,665.76086,Vanniyar,12.602122,6.8117895,.98235774,.18026975,-.13615705,-.19068357,-.32809091,-.091526479,-.16697682
ORA50,2016,19.468355,2257.748,9.5,.4879714,Middle,28.101267,Vanniyar,33.806305,10.108768,-.82916355,-.79519224,-.11301254,-.12828369,-.73854142,-.080270156,-.18174629
ORA50,2020,31.25,0,5.1999998,.1664,Middle,41.739132,Vanniyar,12.458333,0,-.79041988,-.67211866,-.1601135,-.19110672,-.76226372,-.11478283,-.20033452
ORA51,2010,36,16352.119,175,4.8611112,Middle,261.5,Vanniyar,66.9216,58.996571,-.16610324,-.62249911,.18102315,-.030831672,.17449027,.08663933,.071040273
ORA51,2016,24.683544,1366.6667,6.3000002,.25523078,Middle,100,Vanniyar,6.3000002,5.974359,-.62490714,-.74071324,-.13160221,-.20922953,-.75619519,-.094385579,-.19519971
ORA51,2020,13.206521,1851.8521,8,.60576135,Middle,255.43478,Vanniyar,3.1319149,0,-.18333386,-.8606047,-.12148031,-.2185526,-.74681664,-.11478283,-.17493752
ORA52,2010,100,600,14,.14,Middle,296.5,Vanniyar,4.7217536,.5,-.066672072,.046058614,-.14759634,-.21387401,-.71371579,-.11307577,-.20186056
ORA52,2016,92.40506,0,.001,0,Middle,22.151899,Vanniyar,0,0,-.84606504,-.033279762,-.1601135,-.22776923,-.79094559,-.11478283,-.20995316
ORA52,2020,62.152176,6365.1855,140.39999,2.2589715,Middle,331.08698,Vanniyar,42.405777,49.691841,.031585749,-.34930789,-.027323492,-.10297708,-.016391305,.054871742,-.07937476
ORA53,2020,38.04348,19703.842,190.3,5.0021715,Dalits,272.82608,SC,69.751396,85.144684,-.13392709,-.60115248,.25094652,-.022504121,.25889745,.17591248,.079194181
ORA54,2020,71.217384,5704.7607,163.5,2.2957878,Dalits,267.5,SC,61.121494,30.065548,-.14905791,-.25461078,-.041101225,-.047900282,.11104698,-.012135042,-.077246614
ORA55,2020,42.369564,2388.4045,281.89999,6.6533604,Middle,771.30432,Vanniyar,36.548477,11.621346,1.2821952,-.55596131,-.11028679,-.12021401,.76423699,-.07510601,.1746401
ORA56,2020,183.75,2004.6906,148.89999,.81034011,Dalits,806.90216,SC,18.453289,13.409883,1.3833247,.92092907,-.1182918,-.1734647,.030501561,-.068999708,-.16311197
ORA59,2020,42.934784,5949.4907,134.2,3.1256707,Dalits,485.43478,SC,27.645319,36.249496,.47007102,-.55005687,-.035995685,-.14641431,-.050595496,.0089777838,-.02927576
ORA6,2016,34.873417,695.46661,23.4,.67099822,Dalits,128.98735,SC,18.141314,6.9546661,-.54255724,-.63426763,-.14560473,-.17438279,-.66185778,-.091038674,-.17116654
ORA6,2020,53.543476,2427.9646,48.799999,.9114089,Dalits,106.03262,SC,46.023575,8.549613,-.60776913,-.43923619,-.10946149,-.09233059,-.5217309,-.085593313,-.15726976
ORA61,2020,678.69568,2209.0405,445.70001,.65670085,Middle,434.8913,Vanniyar,102.48538,3.0371566,.3264825,6.091238,-.11402867,.073825777,1.6678902,-.10441358,-.17199299
ORA62,2020,146.90216,2892.6763,169.10001,1.1511064,Middle,296.79346,Vanniyar,56.975651,9.2190266,-.065838389,.53600866,-.099766716,-.060100712,.14194115,-.083307847,-.1434142
ORA63,2020,195.65218,388.88885,10.3,.052644446,Middle,289.13043,Vanniyar,3.5624061,0,-.087608211,1.0452617,-.15200053,-.21728575,-.73412794,-.11478283,-.20691009
ORA65,2020,293.47827,5176.8936,792.09998,2.6990073,Middle,581.52173,Padayachi,136.21158,21.929758,.74304354,2.0671742,-.052113548,.17307557,3.5789123,-.039911713,-.053938765
ORA66,2020,79.565216,1745.8225,46.200001,.58065575,Middle,198.36957,Padayachi,23.289864,2.5377541,-.34544992,-.16740753,-.12369229,-.15923159,-.53607458,-.1061186,-.17638873
ORA67,2020,40.434784,739.24725,27,.66774195,Dalits,144.42935,SC,18.694262,0,-.49868819,-.57617241,-.14469138,-.17275557,-.64199728,-.11478283,-.17135477
ORA68,2020,74.782616,4295.4019,101.4,1.35593,Dalits,255.9826,SC,39.612068,25.891417,-.18177757,-.21736759,-.07050316,-.11119844,-.23154677,-.026386084,-.1315745
ORA7,2016,44.810127,4727.6787,78.5,1.7518363,Dalits,108.48101,SC,72.362892,24.892561,-.60081351,-.53046662,-.061485033,-.014818985,-.35788167,-.02979631,-.10868938
ORA7,2020,36.684784,5586.4038,103.8,2.8295112,Dalits,130.81522,SC,79.348572,23.05584,-.53736442,-.61534572,-.043570377,.0057385429,-.21830642,-.036067121,-.046395071
ORA8,2010,80,93.750008,145,1.8125,Dalits,325,SC,44.615383,.93750006,.014293319,-.16286568,-.15815769,-.096474633,.0089860437,-.11158209,-.10518276
ORA8,2016,42.721519,996.4444,203.8,4.7704296,Dalits,487.84808,SC,41.775303,4.5303702,.47692695,-.55228472,-.13932575,-.10483245,.33337435,-.099315546,.065798484
ORA8,2020,165.5,2203.8752,258.70001,1.5631421,Dalits,412.88043,SC,62.657368,9.0669832,.26395202,.73028564,-.11413643,-.043380499,.63624716,-.083826944,-.11959673
ORA9,2010,96,39982.457,1085,11.302082,Middle,465.5,Vanniyar,233.0827,25.738365,.41343847,.004273755,.67399746,.4581489,5.1947856,-.026908621,.44335651
ORA9,2016,37.974682,21093.893,332.29999,8.7505665,Middle,1316.4558,Vanniyar,25.24202,44.272236,2.8309109,-.60187119,.27994567,-.15348676,1.0422841,.036368486,.29586777
ORA9,2020,222.82608,100.19449,214.5,.96263415,Middle,568.47827,Vanniyar,37.732311,1.0019449,.70598853,1.3291262,-.15802325,-.11673021,.3924042,-.11136206,-.15430871
SEM1,2010,156,2706.238,155,.99358976,Middle,454.5,Muslims,34.103413,.4775641,.38218868,.63104665,-.10365617,-.12740937,.064154118,-.11315237,-.15251935
SEM1,2016,178.48102,709.21991,31.6,.17704964,Middle,579.62024,Muslims,5.4518456,0,.73764163,.86588818,-.14531781,-.21172549,-.61661994,-.11478283,-.19971892
SEM1,2020,57.065216,10239.811,119.6,2.0958476,Middle,338.47824,Muslims,35.334621,28.079489,.052583531,-.40244734,.053508636,-.12378615,-.13114089,-.018915713,-.088804029
SEM10,2010,56,23150.895,220,3.9285715,Upper,412.5,Chettiyar,53.333336,74.008926,.26287127,-.41357484,.32285869,-.070819356,.42274663,.13789351,.01713541
SEM10,2016,103.29114,3479.5981,632.90002,6.1273408,Upper,521.45569,Chettiyar,121.37177,2.8730626,.57240248,.080438547,-.087522395,.12940484,2.7006366,-.10497382,.14423387
SEM10,2020,9.391305,73445.602,208.60001,22.212036,Upper,130.21739,Chettiyar,160.19366,168.98068,-.5390628,-.90045929,1.372103,.24365029,.35985506,.46213976,1.0739994
SEM11,2016,157.97469,2245.3408,212.10001,1.3426203,Dalits,50.632912,SC,418.89752,8.8507776,-.76515365,.65167463,-.11327138,1.0049666,.37916389,-.084565096,-.13234386
SEM11,2020,13.858696,41237.09,184.60001,13.320157,Dalits,233.80435,SC,78.954903,195.49629,-.24478357,-.85379195,.70017147,.0045800498,.22745167,.55266762,.56001002
SEM12,2010,90,2242.7776,55,.6111111,Dalits,158,SC,34.810127,7.9833336,-.46013546,-.058403533,-.11332485,-.12532964,-.48752666,-.087526672,-.17462827
SEM12,2016,150.75949,0,63.299999,.41987407,Dalits,291.51898,SC,21.713852,0,-.080822594,.57630312,-.1601135,-.16386949,-.44173715,-.11478283,-.18568261
SEM12,2020,82.608696,177.63158,38.5,.46605262,Dalits,308.04346,SC,12.498237,0,-.033878367,-.13561468,-.15640777,-.19098929,-.57855397,-.11478283,-.18301329
SEM13,2010,260,149.23077,170,.65384614,Dalits,190.5,SC,89.238846,1.4923077,-.36780649,1.717453,-.15700026,.034843739,.14690624,-.10968789,-.172158
SEM13,2016,95.164558,966.51154,88.5,.92996806,Dalits,331.3291,SC,26.710602,9.6651154,.032273605,-.0044534472,-.13995022,-.149165,-.3027136,-.081784844,-.15619695
SEM13,2020,95.706528,363.99509,168.39999,1.7595456,Dalits,164.23914,SC,102.53341,3.639951,-.44241074,.0012080803,-.15251987,.073967114,.13807932,-.10235555,-.10824376
SEM14,2016,104.3038,1995.5488,93.800003,.8992961,Dalits,520.88605,SC,18.007778,4.904264,.57078421,.09101706,-.11848252,-.17477576,-.27347448,-.098039024,-.15796992
SEM14,2020,173.15218,156.72192,145.89999,.84261137,Dalits,402.82608,SC,36.219101,0,.23538871,.81022197,-.15684398,-.1211833,.013951138,-.11478283,-.16124655
SEM15,2010,42,1952.3807,65,1.5476192,Dalits,89,SC,73.033707,9.999999,-.6561569,-.55982184,-.11938309,-.012844905,-.43235859,-.080641501,-.12049402
SEM15,2016,46.835442,4830.3823,77.900002,1.6632705,Dalits,98.417725,SC,79.152412,19.71266,-.62940216,-.50930977,-.05934244,.0051612831,-.36119175,-.047481183,-.11380887
SEM15,2020,194.34782,1952.0632,113.1,.58194631,Dalits,131.52174,SC,85.993385,5.3980279,-.5353573,1.0316362,-.11938971,.025292967,-.16700013,-.096353248,-.17631413
SEM16,2010,200,450,60,.30000001,Middle,673,Muslims,8.9153042,4.5,1.0029234,1.0906801,-.15072563,-.20153318,-.45994261,-.099419236,-.19261186
SEM16,2016,75.949364,11641.396,284.89999,3.7511835,Middle,721.26581,Muslims,39.5,24.8829,1.1400412,-.2051795,.082748413,-.11152823,.78078741,-.029829293,.0068816114
SEM16,2020,188.58696,902.83405,260.79999,1.3829162,Middle,697.82611,Muslims,37.373207,0,1.0734516,.971457,-.14127865,-.11778698,.64783233,-.11478283,-.13001457
SEM17,2010,150,8246.333,205,1.3666667,Upper,230,Naidu,89.13044,21.663332,-.2555913,.56836933,.011920862,.034524724,.33999452,-.040821329,-.13095386
SEM17,2016,232.40508,420.29962,31.6,.13596949,Upper,805.18982,Naidu,3.9245405,0,1.3784602,1.4291904,-.15134524,-.21622005,-.61661994,-.11478283,-.20209354
SEM17,2020,114.67391,17185.971,230.8,2.0126636,Upper,351.30435,Naidu,65.698021,16.240355,.089021109,.19934545,.1984189,-.034432434,.48232818,-.059336096,-.093612425
SEM18,2010,73,7401.7358,95,1.3013699,Upper,140,Naidu,67.85714,24.705345,-.51127148,-.23598918,-.0056990595,-.028078558,-.26685435,-.030435489,-.13472831
SEM18,2016,172.78481,729.60907,63.299999,.36635166,Upper,257.27847,Naidu,24.603691,4.7992907,-.17809615,.80638433,-.14489245,-.15536524,-.44173715,-.098397419,-.18877643
SEM18,2020,83.695656,647.20898,935.79999,11.180986,Upper,1016.5217,Naidu,92.059021,.80192357,1.9788311,-.12426007,-.14661148,.043142982,4.3716774,-.11204496,.43635663
SEM19,2010,140,6166.9644,123.5,.88214284,Dalits,55.5,SC,222.52252,7.8839288,-.75132674,.46390721,-.031458769,.42707229,-.10962532,-.087866053,-.15896146
SEM19,2016,114.87342,1274.1846,66.400002,.57802755,Dalits,23.955696,SC,277.17834,2.5662656,-.84094065,.20142956,-.13353156,.58791399,-.42463505,-.10602126,-.17654066
SEM19,2020,95.108696,254.26118,37.400002,.39323434,Dalits,182.33696,SC,20.511475,2.5426118,-.39099681,-.0050369981,-.15480913,-.16740786,-.58462244,-.10610202,-.18722251
