HHID_panel,tempo,de_assets1,de_assets2,di_assets,de_DAR1,de_DAR2,di_DAR,de_DSR1,de_DSR2,di_DSR,de_income1,de_income2,di_income,de_ISR1,de_ISR2,di_ISR,de_expenses1,de_expenses2,di_expenses,cat_assets_b,cat_DAR_b,cat_DSR_b,cat_income_b,cat_ISR_b,cat_expenses_b
KUV12,1,20.253174,5.8352337,32.000015,-57.290108,-21.261251,-.45324454,-97.526306,435.00955,-.94206262,125.42418,-55.757168,58.949364,-79.202621,195.67943,-.090998769,66.964355,-56.133297,32745.57,Inc,Dec,Dec,Inc,Dec,Inc
KUV12,2,20.253174,5.8352337,11.086945,-57.290108,-21.261251,-.071840644,-97.526306,435.00955,.10394494,125.42418,-55.757168,-59.074364,-79.202621,195.67943,.046757333,66.964355,-56.133297,-45830.352,Sta,Dec,Inc,Dec,Inc,Dec
KUV13,1,-59.631954,285.67764,-141.92404,401.63434,-81.049866,1.3500315,84.329811,-76.954628,.22938257,9.3210602,38.295197,10.253166,87.635666,-83.15094,.086828902,-51.079315,438.02649,-21146.836,Dec,Inc,Inc,Sta,Inc,Dec
KUV13,2,-59.631954,285.67764,274.4675,401.63434,-81.049866,-1.3666353,84.329811,-76.954628,-.38584211,9.3210602,38.295197,46.051186,87.635666,-83.15094,-.15458451,-51.079315,438.02649,88714.227,Inc,Dec,Dec,Inc,Dec,Inc
KUV14,1,-34.39333,-26.971586,-126.91139,-14.642826,36.180622,-.051587194,-35.864639,-13.767291,-.10126486,-53.462399,-44.768696,-36.354431,-27.429693,-54.838657,-.06534721,-34.372379,-35.935009,-12662.785,Dec,Dec,Dec,Dec,Dec,Dec
KUV14,2,-34.39333,-26.971586,-65.295135,-14.642826,36.180622,.10880104,-35.864639,-13.767291,-.024930924,-53.462399,-44.768696,-14.167309,-27.429693,-54.838657,-.094809502,-34.372379,-35.935009,-8688.084,Dec,Inc,Dec,Dec,Dec,Dec
KUV15,1,-93.083183,1841.5128,-195.47469,325.31992,-89.719109,1.3322625,-90.122063,-60.918232,-1.1848798,204.58861,19.548281,81.835442,-100,.050755545,-.31475002,22.72138,-22.427942,10429.113,Dec,Inc,Dec,Inc,Dec,Inc
KUV15,2,-93.083183,1841.5128,267.48557,325.31992,-89.719109,-1.5627153,-90.122063,-60.918232,-.079114586,204.58861,19.548281,23.816734,-100,.050755545,.050755545,22.72138,-22.427942,-12633.461,Inc,Dec,Dec,Inc,Sta,Dec
KUV17,1,-63.969913,217.50754,-110.3481,81.210556,-70.527611,.72971809,-86.96946,1869.6144,-.94085038,-38.317757,-89.328064,-41,-50.81361,1827.7301,-.1456302,-63.962341,-16.813856,-35946.836,Dec,Inc,Dec,Dec,Dec,Dec
KUV17,2,-63.969913,217.50754,135.18506,81.210556,-70.527611,-1.1483791,-86.96946,1869.6144,2.6355326,-38.317757,-89.328064,-58.95652,-50.81361,1827.7301,2.5764897,-63.962341,-16.813856,-3405.3379,Inc,Dec,Inc,Dec,Inc,Dec
KUV18,1,-63.347816,665.89148,-63.664555,138.04858,-1.457615,.54944712,-20.076424,481.72879,-.038204253,95.457932,-49.067085,32.455696,-92.977356,9482.7783,-.12223786,228.99451,-43.896477,48546.836,Dec,Inc,Dec,Inc,Dec,Inc
KUV18,2,-63.347816,665.89148,245.28409,138.04858,-1.457615,-.013810277,-20.076424,481.72879,.73266065,95.457932,-49.067085,-32.607872,-92.977356,9482.7783,.87551785,228.99451,-43.896477,-30616.402,Inc,Sta,Inc,Dec,Inc,Dec
KUV19,1,97.820518,111.66835,130.10129,-29.874107,-59.205193,-.10557015,-81.03817,91.951759,-.28525439,45.326187,68.689827,23.569618,33.286263,-16.85936,.016668737,182.4348,-25.452356,75345.57,Inc,Dec,Dec,Inc,Inc,Inc
KUV19,2,97.820518,111.66835,293.80087,-29.874107,-59.205193,-.14671835,-81.03817,91.951759,.061373807,45.326187,68.689827,51.908638,33.286263,-16.85936,-.011252891,182.4348,-25.452356,-29689.047,Inc,Dec,Inc,Inc,Dec,Dec
KUV2,1,-71.492615,342.61356,-85.791138,486.98248,-95.476883,2.4349124,-63.948414,-74.177773,-.47631255,288.93427,-66.193085,89.569618,-100,.069339447,-.16419356,-17.746147,5.2802052,-9121.5195,Dec,Inc,Dec,Inc,Dec,Dec
KUV2,2,-71.492615,342.61356,117.20418,486.98248,-95.476883,-2.8021629,-63.948414,-74.177773,-.19918671,288.93427,-66.193085,-79.808746,-100,.069339447,.069339447,-17.746147,5.2802052,2232.3906,Inc,Dec,Dec,Dec,Sta,Sta
KUV20,1,7.3256068,438.43564,6.8860703,114.47056,-80.107368,.66977453,256.83551,-54.575058,.26926303,101.2454,21.508438,62.772148,-100,.0748723,-.024193548,43.601742,-34.166664,10377.215,Sta,Inc,Inc,Inc,Dec,Inc
KUV20,2,7.3256068,438.43564,442.32047,114.47056,-80.107368,-1.0052521,256.83551,-54.575058,-.20416623,101.2454,21.508438,26.83654,-100,.0748723,.0748723,43.601742,-34.166664,-11677.215,Inc,Dec,Dec,Inc,Sta,Dec
KUV21,1,4.5420656,180.6357,7.7215118,5.9382205,-38.948666,.041916847,-100,.28074467,-.2761825,7.3594942,15.910622,6.7265778,-100,.088466614,-.15583238,-8.3944082,215.3755,-3189.875,Sta,Sta,Dec,Sta,Dec,Sta
KUV21,2,4.5420656,180.6357,321.0285,5.9382205,-38.948666,-.2912578,-100,.28074467,.28074467,7.3594942,15.910622,15.612549,-100,.088466614,.088466614,-8.3944082,215.3755,74972.484,Inc,Dec,Sta,Inc,Sta,Inc
KUV22,1,-87.813179,428.62683,-318.32278,70.336678,-71.844559,.56269342,-76.713219,-87.640266,-1.4605017,-34.475056,119.55287,-29.303799,-100,.022798272,-.22439727,-14.660717,27.890841,-10731.645,Dec,Inc,Dec,Dec,Dec,Dec
KUV22,2,-87.813179,428.62683,189.35539,70.336678,-71.844559,-.97902107,-76.713219,-87.640266,-.38854823,-34.475056,119.55287,66.586411,-100,.022798272,.022798272,-14.660717,27.890841,17422.949,Inc,Dec,Dec,Inc,Sta,Inc
KUV23,1,16.727741,41.822617,38.139252,98.753082,85.529388,.38981482,71.349335,-87.404915,.77994394,-70.886078,428.49188,-31.898735,425.87885,-93.902908,1.190809,57.13662,-58.893921,49708.859,Inc,Inc,Inc,Dec,Inc,Inc
KUV23,2,16.727741,41.822617,111.3064,98.753082,85.529388,.67102224,71.349335,-87.404915,-1.6371624,-70.886078,428.49188,56.137863,425.87885,-93.902908,-1.3807683,57.13662,-58.893921,-80513.203,Inc,Inc,Dec,Inc,Dec,Dec
KUV26,1,-40.207001,192.04974,-70.563286,993.93066,-83.501488,4.2192497,-52.492752,-46.096169,-.32511505,210.1266,54.756378,92.455704,-83.561646,187.56976,-.14721091,3.1595719,-14.130433,802.53125,Dec,Inc,Dec,Inc,Dec,Sta
KUV26,2,-40.207001,192.04974,201.5307,993.93066,-83.501488,-3.8776011,-52.492752,-46.096169,-.13563208,210.1266,54.756378,74.718201,-83.561646,187.56976,.054319311,3.1595719,-14.130433,-3702.5313,Inc,Dec,Dec,Inc,Inc,Dec
KUV27,1,4.6761746,53.214298,9.6329193,165.83574,-64.066605,.60377085,155.75705,-69.740486,.64910567,-57.519848,453.72861,-33.93671,593.64941,-84.943672,.91219008,-15.417375,28.804354,-6691.1406,Sta,Inc,Inc,Dec,Inc,Dec
KUV27,2,4.6761746,53.214298,114.74754,165.83574,-64.066605,-.62006772,155.75705,-69.740486,-.74332762,-57.519848,453.72861,113.71931,593.64941,-84.943672,-.90537053,-15.417375,28.804354,10573.75,Inc,Dec,Dec,Inc,Dec,Inc
KUV28,1,3.6591794,246.78264,4.3544235,38.152302,-78.876022,.16992202,-90.694626,480.16855,-.4177061,32.250145,-23.723289,21.607597,-2.4981651,292.89154,-.001098074,-26.630653,16.537268,-8362.0254,Sta,Inc,Dec,Inc,Sta,Dec
KUV28,2,3.6591794,246.78264,304.4173,38.152302,-78.876022,-.48532432,-90.694626,480.16855,.20578656,32.250145,-23.723289,-21.020638,-2.4981651,292.89154,.12552497,-26.630653,16.537268,3809.8516,Inc,Dec,Inc,Dec,Inc,Inc
KUV29,1,78.218582,-1.969599,128.27847,-17.381578,-7.5467157,-.061471432,-85.990387,262.62619,-.41448879,115.01881,-45.158241,85.113922,-62.791405,183.50089,-.11395831,85.037216,-55.699112,25596.203,Inc,Dec,Dec,Inc,Dec,Inc
KUV29,2,78.218582,-1.969599,-5.7567139,-17.381578,-7.5467157,-.02205053,-85.990387,262.62619,.17734835,115.01881,-45.158241,-71.85305,-62.791405,183.50089,.12391597,85.037216,-55.699112,-31022.291,Sta,Sta,Inc,Dec,Inc,Dec
KUV30,1,-88.095238,3684.7825,-55.5,1418.8571,-95.986061,11.035555,-76.595406,-37.007904,-.52784228,221.95929,-.91973341,102.10127,-100,.030909872,-.18260869,-6.5017314,117.97661,-2288.6094,Dec,Inc,Dec,Inc,Dec,Sta
KUV30,2,-88.095238,3684.7825,276.3587,1418.8571,-95.986061,-11.339153,-76.595406,-37.007904,-.059689373,221.95929,-.91973341,-1.3621368,-100,.030909872,.030909872,-6.5017314,117.97661,38827.742,Inc,Dec,Dec,Sta,Sta,Inc
KUV31,1,-96.04351,1033.4231,-477.81647,1896.7186,-97.529045,3.0499997,-88.575447,-59.78595,-.36822146,59.132004,-51.210472,41.392403,-65.356499,-54.321243,-.078879744,-62.508259,106.37804,-31129.113,Dec,Inc,Dec,Inc,Dec,Dec
KUV31,2,-96.04351,1033.4231,203.41428,1896.7186,-97.529045,-3.1314664,-88.575447,-59.78595,-.028394492,59.132004,-51.210472,-57.044575,-65.356499,-54.321243,-.022712672,-62.508259,106.37804,19861.723,Inc,Dec,Dec,Dec,Dec,Inc
KUV32,1,27.198387,112.89678,61.468353,183.16806,-64.524124,.43765819,73.416794,-24.768452,.17165884,73.869278,-22.473181,63.158234,-91.819962,2006.8098,-.083034843,-7.5386357,-47.711971,-3932.1523,Inc,Inc,Inc,Inc,Dec,Sta
KUV32,2,27.198387,112.89678,324.54251,183.16806,-64.524124,-.43656778,73.416794,-24.768452,-.10042939,73.869278,-22.473181,-33.408234,-91.819962,2006.8098,.14845163,-7.5386357,-47.711971,-23010.457,Inc,Dec,Dec,Dec,Inc,Dec
KUV34,1,318.29953,-66.456642,348.53799,-50.66291,13.679805,-.31924573,7435.3491,-96.340607,3.2715538,-89.713524,101.65998,-85.227844,-100,.12132911,-.044,-38.86385,-49.004665,-21002.023,Inc,Dec,Inc,Dec,Dec,Dec
KUV34,2,318.29953,-66.456642,-304.39667,-50.66291,13.679805,.042529315,7435.3491,-96.340607,-3.1942246,-89.713524,101.65998,9.9343681,-100,.12132911,.12132911,-38.86385,-49.004665,-16190.15,Dec,Inc,Dec,Inc,Sta,Dec
KUV35,1,-95.421494,2377.5894,-224.24051,1142.7631,-98.652245,4.8628216,-82.658623,-100,-.67335045,151.02847,28.547247,120.82278,-76.705917,-100,-.13365154,-53.18465,52.943649,-33506.328,Dec,Inc,Dec,Inc,Dec,Dec
KUV35,2,-95.421494,2377.5894,255.81659,1142.7631,-98.652245,-5.2170792,-82.658623,-100,-.14126563,151.02847,28.547247,57.329376,-76.705917,-100,-.040587351,-53.18465,52.943649,15615.025,Inc,Dec,Dec,Inc,Dec,Inc
KUV37,1,573.97705,-39.09993,493.62024,-29.226076,208.6129,-.13593525,-66.813789,3964.2593,-.023502734,-12.062549,183.97305,-10.253166,-66.813789,3762.8281,-.023502734,-56.855053,15.320691,-40367.086,Inc,Dec,Dec,Dec,Dec,Dec
KUV37,2,573.97705,-39.09993,-226.6311,-29.226076,208.6129,.68671417,-66.813789,3964.2593,.4627772,-12.062549,183.97305,137.51404,-66.813789,3762.8281,.43926266,-56.855053,15.320691,4693.1738,Dec,Inc,Inc,Inc,Inc,Inc
KUV38,1,32.883423,-14.407509,111.63922,-60.91288,-49.808949,-.24042195,-92.719528,16.787012,-.31031832,463.55124,-74.741135,338.3924,-74.360893,170.98116,-.030457405,-46.783775,-56.231537,-68772.148,Inc,Dec,Dec,Inc,Dec,Dec
KUV38,2,32.883423,-14.407509,-64.997925,-60.91288,-49.808949,-.076843306,-92.719528,16.787012,.0040904321,463.55124,-74.741135,-307.47937,-74.360893,170.98116,.017955583,-46.783775,-56.231537,-43988.723,Dec,Dec,Inc,Dec,Inc,Dec
KUV39,1,29.798714,151.46536,36.354431,-20.853792,-84.233185,-.44442511,-40.116074,11.681676,-.39764553,-1.7896104,-65.346863,-1.5569611,562.08313,-46.526409,.50393671,-46.153618,-42.393581,-77630.383,Inc,Dec,Dec,Sta,Inc,Dec
KUV39,2,29.798714,151.46536,239.85211,-20.853792,-84.233185,-1.4207802,-40.116074,11.681676,.069341481,-1.7896104,-65.346863,-55.834343,562.08313,-46.526409,-.27617699,-46.153618,-42.393581,-38395.703,Inc,Dec,Inc,Dec,Dec,Dec
KUV4,1,42.843235,-1.4285322,83.544312,56.152027,-71.465904,.27356115,381.72559,-98.117638,1.4976876,-86.004768,459.48004,-113.18228,-100,.035577353,-.13451007,207.71384,-72.189972,75192.406,Inc,Inc,Inc,Dec,Dec,Inc
KUV4,2,42.843235,-1.4285322,-3.9790955,56.152027,-71.465904,-.54367018,381.72559,-98.117638,-1.854457,-86.004768,459.48004,84.625755,-100,.035577353,.035577353,207.71384,-72.189972,-80414.141,Sta,Dec,Dec,Inc,Sta,Dec
KUV40,1,141.1109,-50.759502,236.36075,-58.525311,153.96298,-.3319346,-61.089603,189.77074,-.24017952,15.581131,3.3444059,8.569622,68.953705,-59.653385,.062434442,52.643341,-12.297855,14318.988,Inc,Dec,Dec,Inc,Inc,Inc
KUV40,2,141.1109,-50.759502,-204.99771,-58.525311,153.96298,.36216649,-61.089603,189.77074,.2903111,15.581131,3.3444059,2.1260262,68.953705,-59.653385,-.091257684,52.643341,-12.297855,-5105.9453,Dec,Inc,Inc,Sta,Dec,Dec
KUV41,1,-64.997772,320.41858,-203.44302,85.345345,-86.535118,1.0906754,-98.36599,1100.1553,-2.7672813,34.240501,-25.15259,13.696201,-98.114677,553.69025,-2.3922813,-77.697411,-19.932432,-97898.734,Dec,Inc,Dec,Inc,Dec,Dec
KUV41,2,-64.997772,320.41858,351.04086,85.345345,-86.535118,-2.0496974,-98.36599,1100.1553,.50572902,34.240501,-25.15259,-13.505985,-98.114677,553.69025,.25452518,-77.697411,-19.932432,-5601.2656,Inc,Dec,Inc,Dec,Inc,Dec
KUV43,1,-48.072197,344.81747,-115.13291,55.19286,-60.94519,.11752968,-100,.036226414,-.26881081,-46.322269,1022.3792,-17.13924,-100,.0078511639,-.21475676,114.36991,-40.303921,28249.367,Dec,Inc,Dec,Dec,Dec,Inc
KUV43,2,-48.072197,344.81747,428.83945,55.19286,-60.94519,-.20140758,-100,.036226414,.036226414,-46.322269,1022.3792,203.05228,-100,.0078511639,.0078511639,114.36991,-40.303921,-21340.672,Inc,Dec,Sta,Inc,Sta,Dec
KUV44,1,-86.477676,819.82471,-361.04431,393.01196,-69.673859,.53656721,-38.427464,-1.8488783,-.12118486,-22.310129,122.4564,-16.063293,118.70581,-14.774989,.10416317,-38.278061,-6.4894977,-18526.582,Dec,Inc,Dec,Dec,Inc,Dec
KUV44,2,-86.477676,819.82471,462.83777,393.01196,-69.673859,-.46897066,-38.427464,-1.8488783,-.0035900623,-22.310129,122.4564,68.498077,118.70581,-14.774989,-.028355002,-38.278061,-6.4894977,-1938.6348,Inc,Dec,Sta,Inc,Dec,Sta
KUV46,1,-73.174614,96.22538,-220.98734,52.621025,-34.760098,.29621106,-88.261475,-8.8559084,-1.7664685,199.1945,-61.028435,109.55698,-85.751373,115.16534,-.59892535,-55.791618,-5.8935413,-66615.188,Dec,Inc,Dec,Inc,Dec,Dec
KUV46,2,-73.174614,96.22538,77.954735,52.621025,-34.760098,-.29863268,-88.261475,-8.8559084,-.020805657,199.1945,-61.028435,-100.42654,-85.751373,115.16534,.11461101,-55.791618,-5.8935413,-3110.8945,Inc,Dec,Sta,Dec,Inc,Sta
KUV47,1,-88.559349,178.64502,-243.98102,1602.4316,-84.578949,3.7806916,-27.897509,-51.531757,-.12569502,43.459919,-68.076729,32.59494,99.17067,23.731209,.063363448,-59.545872,7.3369598,-23103.797,Dec,Inc,Dec,Inc,Inc,Dec
KUV47,2,-88.559349,178.64502,56.307098,1602.4316,-84.578949,-3.3972204,-27.897509,-51.531757,-.16740863,43.459919,-68.076729,-73.247116,99.17067,23.731209,.030199572,-59.545872,7.3369598,1151.624,Inc,Dec,Dec,Dec,Inc,Sta
KUV50,1,-80.088951,426.72568,-148.16455,570.25366,-96.508171,1.6953487,-56.932934,-100,-.19699293,63.812355,-39.013092,43.392403,-15.911292,-100,-.010170639,-43.919243,79.406052,-13878.48,Dec,Inc,Dec,Inc,Dec,Dec
KUV50,2,-80.088951,426.72568,157.18629,570.25366,-96.508171,-1.9230661,-56.932934,-100,-.14901581,63.812355,-39.013092,-43.457619,-15.911292,-100,-.053750247,-43.919243,79.406052,14071.959,Inc,Dec,Dec,Dec,Dec,Inc
KUV52,1,343.03796,-75.411186,692.93671,-30.182467,-42.627281,-.13148797,5.0029645,54.269318,.025712669,-60.564751,-17.178278,-31.49367,244.31255,-89.798866,.38292545,-22.980467,25.038139,-10764.051,Inc,Dec,Sta,Dec,Inc,Dec
KUV52,2,343.03796,-75.411186,-674.88232,-30.182467,-42.627281,-.12965326,5.0029645,54.269318,.29287052,-60.564751,-17.178278,-3.5226345,244.31255,-89.798866,-.48460978,-22.980467,25.038139,9032.7461,Dec,Dec,Inc,Dec,Dec,Inc
KUV6,1,147.27701,39.486931,189.98734,38.892109,-42.596573,.17486376,-100,.59848505,-.17342858,-20.9904,-26.859692,-19.101265,-100,.42507353,-.052549452,.71965218,-64.118294,567.08594,Inc,Inc,Dec,Dec,Dec,Sta
KUV6,2,147.27701,39.486931,125.95831,38.892109,-42.596573,-.26600546,-100,.59848505,.59848505,-20.9904,-26.859692,-19.311779,-100,.42507353,.42507353,.71965218,-64.118294,-50888.824,Inc,Dec,Sta,Dec,Sta,Dec
KUV7,1,-92.512665,1478.7317,-391.79114,744.38892,-69.008072,1.5819364,-61.427334,1049.0009,-.19761172,-26.936707,-19.84317,-26.936707,73.06591,728.72369,.052388258,-58.21796,58.528431,-29807.596,Dec,Inc,Dec,Dec,Inc,Dec
KUV7,2,-92.512665,1478.7317,468.88895,744.38892,-69.008072,-1.2383161,-61.427334,1049.0009,1.3016869,-26.936707,-19.84317,-14.498074,73.06591,728.72369,.90426052,-58.21796,58.528431,12520.639,Inc,Dec,Inc,Dec,Inc,Inc
KUV9,1,48.901993,54.277657,129.10126,55.80719,-69.313797,.12683453,-44.823757,-44.569336,-.32686928,254.30379,-40.75951,76.291138,-88.037323,442.90363,-.19530264,.25123003,-58.203247,131.64453,Inc,Inc,Dec,Inc,Dec,Sta
KUV9,2,48.901993,54.277657,213.36615,55.80719,-69.313797,-.24544519,-44.823757,-44.569336,-.17933048,254.30379,-40.75951,-43.323746,-88.037323,442.90363,.11753812,.25123003,-58.203247,-30575.123,Inc,Dec,Dec,Dec,Inc,Dec
MAN1,1,38.668842,-8.011342,59.936707,667.29565,-41.456497,.43051332,4679.0972,361.18787,.49097571,-29.934036,-74.108032,-21.253166,4679.0972,20.222891,.49097571,-2.3679268,6.2394376,-1501.2656,Inc,Inc,Inc,Dec,Inc,Sta
MAN1,2,38.668842,-8.011342,-17.219315,667.29565,-41.456497,-.20522186,4679.0972,361.18787,1.811244,-29.934036,-74.108032,-36.866398,4679.0972,20.222891,.10141146,-2.3679268,6.2394376,3862.1328,Sta,Dec,Inc,Dec,Inc,Sta
MAN10,1,-41.481083,135.9054,-77.569626,75.622322,-62.224823,.40844142,52.706474,487.42538,.067100823,-39.714489,-81.567993,-66.819626,-75.963593,2501.6758,-.06184645,153.16455,-33.714722,43651.898,Dec,Inc,Inc,Dec,Dec,Inc
MAN10,2,-41.481083,135.9054,148.72179,75.622322,-62.224823,-.59023255,52.706474,487.42538,.9476096,-39.714489,-81.567993,-82.734718,-75.963593,2501.6758,.48956448,153.16455,-33.714722,-24325.813,Inc,Dec,Inc,Dec,Inc,Dec
MAN12,1,-45.762432,163.5811,-69.101273,-36.27071,29.326609,-.22098711,-19.669308,594.41168,-.028028764,71.400322,10.978432,22.848103,-80.845276,871.64288,-.11520452,82.975197,-27.969919,30451.898,Dec,Dec,Dec,Inc,Dec,Inc
MAN12,2,-45.762432,163.5811,133.97084,-36.27071,29.326609,.11387065,-19.669308,594.41168,.68043035,71.400322,10.978432,6.0214615,-80.845276,871.64288,.23791911,82.975197,-27.969919,-18782.332,Inc,Inc,Inc,Inc,Inc,Dec
MAN13,1,-45.06329,210.88145,-90.126579,732.0686,-81.750885,1.6471543,287.29755,-75.178497,.96035194,-62.025318,576.81915,-29.772152,1370.339,-90.253143,1.1547962,58.227856,17.7244,14440.508,Dec,Inc,Inc,Dec,Inc,Inc
MAN13,2,-45.06329,210.88145,231.70267,732.0686,-81.750885,-1.5305028,287.29755,-75.178497,-.97327793,-62.025318,576.81915,105.14172,1370.339,-90.253143,-1.118297,58.227856,17.7244,6955.1445,Inc,Dec,Dec,Inc,Dec,Inc
MAN14,1,162.02531,-42.765823,275.44302,228.51787,-55.183151,.3360557,1326.4271,-89.608002,.69912177,-48.81673,184.61607,-44.911392,1697.0184,-94.911629,.70999134,187.687,-36.456524,61936.711,Inc,Inc,Inc,Dec,Inc,Inc
MAN14,2,162.02531,-42.765823,-190.49738,228.51787,-55.183151,-.26659781,1326.4271,-89.608002,-.6736989,-48.81673,184.61607,86.933136,1697.0184,-94.911629,-.71357304,187.687,-36.456524,-34610.625,Dec,Dec,Dec,Inc,Dec,Dec
MAN15,1,8.6861668,-55.057655,35.265839,181.10039,-71.169479,.64678711,485.96344,-89.74971,2.2226236,-71.739769,320.99939,-46.272152,682.72638,-93.891953,1.6406603,-35.56406,-41.70023,-27526.582,Sta,Inc,Inc,Dec,Inc,Dec
MAN15,2,8.6861668,-55.057655,-242.95062,181.10039,-71.169479,-.71449172,485.96344,-89.74971,-2.4052813,-71.739769,320.99939,58.51128,682.72638,-93.891953,-1.7660798,-35.56406,-41.70023,-20797.33,Dec,Dec,Dec,Inc,Dec,Dec
MAN16,1,7.8315377,38.013077,16.759491,122.31873,41.237881,.21148565,43.065434,37.125694,.16628042,18.143452,8.9981318,6.5316429,707.07654,131.16734,.17676914,76.626434,-48.218048,36244.305,Sta,Inc,Inc,Inc,Inc,Inc
MAN16,2,7.8315377,38.013077,87.718781,122.31873,41.237881,.15851134,43.065434,37.125694,.2050792,18.143452,8.9981318,3.8270531,707.07654,131.16734,.26465523,76.626434,-48.218048,-40283.434,Inc,Inc,Inc,Sta,Inc,Dec
MAN17,1,-42.164082,116.24663,-50.386078,2.0643337,-96.726128,.023148179,-22.031462,-57.008629,-.045927122,240.79845,-73.666664,93.911392,-79.32795,-100,-.16536826,-23.783203,108.39689,-6754.4297,Dec,Sta,Dec,Inc,Dec,Dec
MAN17,2,-42.164082,116.24663,80.342606,2.0643337,-96.726128,-1.107018,-22.031462,-57.008629,-.092658639,240.79845,-73.666664,-97.911392,-79.32795,-100,-.043093272,-23.783203,108.39689,23463.125,Inc,Dec,Dec,Dec,Dec,Inc
MAN18,1,2.2670927,-67.432755,13.613892,134.38327,137.95943,.14769852,89.385178,30.989492,.1305341,-5.6999431,-29.817492,-9.6329041,579.60974,-100,.22910018,452.88812,-58.985981,157605.06,Sta,Inc,Inc,Sta,Inc,Inc
MAN18,2,2.2670927,-67.432755,-414.11389,134.38327,137.95943,.35539305,89.385178,30.989492,.085707515,-5.6999431,-29.817492,-47.519272,579.60974,-100,-.26862681,452.88812,-58.985981,-113492.02,Dec,Inc,Inc,Dec,Dec,Dec
MAN19,1,46.06245,-77.095367,375.63928,-11.449421,169.51698,-.16145718,-55.321556,116.33066,-1.3010874,-23.401993,-69.239441,-37.677208,-45.477383,62.253418,-.25040808,86.204369,-18.924469,35688.609,Inc,Dec,Dec,Dec,Dec,Inc
MAN19,2,46.06245,-77.095367,-918.31323,-11.449421,169.51698,2.1167932,-55.321556,116.33066,1.2223747,-23.401993,-69.239441,-85.388008,-45.477383,62.253418,.1868929,86.204369,-18.924469,-14588.609,Dec,Inc,Inc,Dec,Inc,Dec
MAN2,1,-4.0941296,-67.39254,-28.47467,-21.111668,71.826851,-.062227055,-35.749142,-86.762787,-.24115607,80.831825,-57.065216,56.582275,69.442841,-86.762787,.17762977,-48.849613,38.660965,-31068.354,Sta,Dec,Dec,Inc,Inc,Dec
MAN2,2,-4.0941296,-67.39254,-449.52533,-21.111668,71.826851,.16701533,-35.749142,-86.762787,-.37604946,80.831825,-57.065216,-72.234451,69.442841,-86.762787,-.37604946,-48.849613,38.660965,12577.049,Dec,Inc,Dec,Dec,Dec,Inc
MAN20,1,97.685913,-3.1336308,125.03796,16.827938,-58.351238,.082825005,-69.13813,730.591,-.02901854,1129.0962,-96.599594,801.65826,-89.873985,2431.46,-.037721761,-24.21019,-12.623953,-11524.051,Inc,Inc,Dec,Inc,Dec,Dec
MAN20,2,97.685913,-3.1336308,-7.9292755,16.827938,-58.351238,-.33552691,-69.13813,730.591,.094635591,1129.0962,-96.599594,-842.98438,-89.873985,2431.46,.10333881,-24.21019,-12.623953,-4554.2109,Sta,Dec,Inc,Dec,Inc,Dec
MAN21,1,60.337555,-17.397879,66.974686,99.578941,84.811279,.3902418,-1.0544219,168.49088,-.0046842694,-6.7894068,12.90257,-2.987339,-13.830894,372.76544,-.030009896,54.051743,-31.200888,18431.645,Inc,Inc,Sta,Sta,Dec,Inc
MAN21,2,60.337555,-17.397879,-30.963821,99.578941,84.811279,.66333759,-1.0544219,168.49088,.74062812,-6.7894068,12.90257,5.291687,-13.830894,372.76544,.69694978,54.051743,-31.200888,-16390.34,Dec,Inc,Inc,Inc,Inc,Dec
MAN22,1,325.87524,-47.689583,361.72153,-70.471771,150.09909,-.46346301,-74.80188,210.388,-.49696618,107.86863,-45.518902,39.911392,85.208778,172.308,.062179379,101.17541,-5.4469919,28329.113,Inc,Dec,Dec,Inc,Inc,Inc
MAN22,2,325.87524,-47.689583,-225.43892,-70.471771,150.09909,.29148445,-74.80188,210.388,.35221142,107.86863,-45.518902,-35.00922,85.208778,172.308,.23287831,101.17541,-5.4469919,-3068.2422,Dec,Inc,Inc,Dec,Inc,Sta
MAN23,1,-96.257851,1998.2042,-187.22151,9419.9297,-94.782509,7.7490425,-100,.6082539,-.08624313,-46.262241,49.222225,-24.518988,-100,.17536956,-.0034869832,-11.88442,102.68703,-3363.291,Dec,Inc,Dec,Dec,Dec,Dec
MAN23,2,-96.257851,1998.2042,145.4389,9419.9297,-94.782509,-7.4227066,-100,.6082539,.6082539,-46.262241,49.222225,14.018988,-100,.17536956,.17536956,-11.88442,102.68703,25606.768,Inc,Dec,Sta,Inc,Sta,Inc
MAN25,1,-93.42746,5291.7603,-72.873421,2788.4741,-98.738998,23.237282,-53.329613,71.576454,-.2637518,369.70786,-56.992451,117.56709,-78.13002,95.238052,-.24963391,-41.124519,142.27483,-12378.48,Dec,Inc,Dec,Inc,Dec,Dec
MAN25,2,-93.42746,5291.7603,271.28647,2788.4741,-98.738998,-23.767084,-53.329613,71.576454,.16521084,369.70786,-56.992451,-85.127968,-78.13002,95.238052,.066549458,-41.124519,142.27483,25213.262,Inc,Dec,Inc,Dec,Inc,Inc
MAN26,1,-75.079117,1666.0054,-36.037975,63.374165,-89.618759,.73936522,-57.236839,65.996407,-.055769235,-22.103216,-15.561594,-21.550636,-100,.069165178,-.0051282053,-40.799107,138.56126,-11994.938,Dec,Inc,Dec,Dec,Dec,Dec
