HHID_panel,year,dsr_std,dar_std,tdr_std,rfm_std,dailyincome_pc_std,assets_pc_std,lpc_std
MAN46,2016,-.17250772,.21547978,-.45677617,-.43630663,-.56441945,.067465141,-1.0559261
MAN46,2020,2.0830193,-.44737223,1.3737626,-1.8679833,-.93157959,.49616879,1.1831533
MAN47,2010,.097978823,-.055605993,-.45677617,-.33727592,-.74463606,-.57630038,-.36258796
MAN47,2016,-.24811813,-.011036772,-.45677617,-.28292567,-.66593724,-.61195582,-.66918653
MAN47,2020,-.31597617,-.017881688,1.4351976,.015767971,.23272127,-.57311553,2.2503889
MAN48,2016,-.31313601,-.50247759,-.45677617,.43555897,.11749482,-.51139098,.25060907
MAN48,2020,1.0070657,.25979948,-.45677617,-.86899638,-.70633876,-.51323497,.1611449
MAN49,2010,.28686079,-.71692276,-.45677617,-.10873885,-.81014562,-.26657593,-.36258796
MAN49,2016,-.36298797,-1.1765707,-.45677617,-.2607004,-.79545903,-.66916394,-1.2823837
MAN49,2020,4.0550795,.011775003,-.45677617,-.12521593,-1.0349101,-.42011759,1.6667728
MAN5,2010,-.57123661,-.7635408,-.45677617,.77084559,-.66040945,-.54390574,-.36258796
MAN5,2016,-.46077886,.55715322,-.45677617,-.083431289,-.38733876,-.45991191,-.52443033
MAN5,2020,-.30368054,-.30420247,.35896954,-.031282343,-.1433067,-.35564545,1.2709554
MAN50,2010,-.54634786,-.56634551,-.45677617,-.23384836,-.098898903,-.47121528,-.66918653
MAN50,2016,-.55705786,.25705945,3.4658878,.14127527,.800982,-.64752573,.043518744
MAN50,2020,-.52994168,-.93123823,1.0034534,.87943596,-.49493855,-.59746987,-.055989522
MAN51,2016,-.55168587,-.31469563,-.45677617,.28918213,-.32046238,-.39255098,-.49615625
MAN51,2020,1.5211035,1.8490494,1.6962515,-.53659213,.086167045,-.14180382,2.3026927
MAN52,2010,.25864875,.72614205,-.45677617,-.29280549,.043581508,1.8478763,-.081719123
MAN52,2016,-.21953689,-.79461247,-.45677617,.75537163,.87880325,-.35266826,-.66918653
MAN52,2020,-.52750349,-.6358003,-.45677617,.35299471,-.7316252,-.52635121,-1.0559261
MAN53,2020,-.054747339,-.49997166,1.3480179,.12628986,-.089167461,-.30833471,1.1895077
MAN54,2020,-.47331366,-.73576343,1.2594006,.37908491,1.447289,-.37129992,1.7836018
MAN55,2020,.91606617,-.46321601,.77357912,-.53762949,-.79196513,-.031208247,1.1704049
MAN56,2020,1.5431173,1.3440545,-.45677617,-.023761814,-.80642211,-.51069438,1.5322953
MAN57,2020,-.62101424,-.94971991,.87691927,.086192593,1.4784434,-.6125316,-.77604121
MAN58,2020,-.62101424,-.46473646,2.3510106,-1.5001942,-1.0476792,-.59751022,-.68364358
MAN59,2020,.50086147,1.1332898,-.45677617,-.5493108,.091665305,-.54220539,.86380631
MAN6,2016,-.50860673,-.96784985,-.45677617,1.0110879,-.18101338,.024494534,-1.1182115
MAN6,2020,-.29645133,-.42313576,4.8810325,.048108332,.70154738,.24892852,1.7321426
MAN60,2020,-.2591404,-.71497548,-.25016481,.10824513,-.084619448,-.61497134,2.5606582
MAN61,2020,-.19556749,-.44213343,-.45677617,.24409524,.53871822,-.30744323,2.9521682
MAN62,2020,-.62101424,-1.0189067,-.45677617,-.061039638,.038084719,-.58357888,-1.2823837
MAN63,2020,-.62101424,-.56963038,-.45677617,-.43390441,-.56509149,.094804943,-.21627142
MAN64,2020,-.47181261,-.9496305,-.45677617,-.29624593,1.4317673,-.27410397,1.1895077
MAN65,2020,-.62101424,-.31734094,-.45677617,.10871085,1.960173,-.5554778,-.85908842
MAN66,2020,-.42206693,.35815442,-.0018995543,.26756933,.84205014,.012642751,2.3026927
MAN67,2020,1.2753596,2.6487215,-.45677617,-.20143965,.73392749,.49630362,1.6667728
MAN68,2020,-.25351325,-.33197308,-.45677617,.087372765,1.5075903,-.33603641,1.875083
MAN69,2020,-.45507908,-.96284008,-.22950192,.41670027,.38197708,-.46413401,1.6667728
MAN7,2010,-.57695639,2.1986871,.072468035,.064263053,.025881218,-.65373147,-.36258796
MAN7,2016,-.066276528,2.6487215,-.45677617,-.6392383,-.79237002,-.68231565,-.44125602
MAN8,2010,-.35680419,-.54602808,-.45677617,.27961698,-.77271158,-.59605318,-.66918653
MAN8,2016,.57785219,.70944995,-.45677617,.17321083,-1.0007848,-.61120522,-.97578514
MAN8,2020,1.3623692,.20000176,-.45677617,-1.83621,-.92244774,-.59339052,.5572077
MAN9,2010,-.53952199,.10585482,-.45677617,-.25520843,-.38589317,1.3270828,-.055989522
MAN9,2016,-.44273335,2.6487215,-.45677617,-.062069613,.79171073,-.69540381,-1.1039467
MAN9,2020,-.2229076,-.45462418,-.45677617,-.66217786,-.6615991,-.44401082,-.70812958
MANAM1,2010,-.62101424,-.66735971,.51909858,-.10510392,-.37091863,-.61391485,.1611449
MANAM1,2016,-.53125471,-.79076302,-.45677617,.47421283,.60978371,-.63275629,-.86721796
MANAM1,2020,-.62101424,-1.1398376,-.45677617,-.10205955,.35745913,-.47827065,-1.1039467
MANAM10,2010,-.60294974,-.89340752,-.45677617,.091392778,.5079844,-.54280329,-.52443033
MANAM10,2016,-.62101424,-1.0596563,-.45677617,.79683542,-.65093267,-.60263216,-1.615696
MANAM10,2020,-.58739257,-.99294305,-.45677617,.56716019,.51136845,-.59156078,-.24191111
MANAM11,2016,-.62101424,-.46780831,-.45677617,.30224061,2.310858,3.8698535,-1.1039467
MANAM11,2020,-.56095672,-.79425418,-.45677617,.37087548,4.8885489,3.1001015,-.31231266
MANAM12,2016,-.56672424,-.7086432,-.45677617,.14047667,1.2344885,-.45004374,-1.2100055
MANAM12,2020,-.47038126,.0033010272,-.24165505,.02871432,.67351866,1.0890861,2.0625896
MANAM13,2010,.58936471,-.28071773,-.45677617,.094903015,.79171073,-.28488582,-.31231266
MANAM13,2016,-.27303955,.077377535,-.45677617,-.00061592821,-.10302307,-.5615471,-.77604121
MANAM13,2020,2.9462423,2.1123006,-.19820693,-.70325321,.12764086,-.37068999,1.1831533
MANAM14,2010,-.44431341,-.42356044,-.45677617,.084701501,1.3429112,-.17322695,-.44125602
MANAM14,2016,.19498101,-.093352251,-.45677617,-.22832859,1.4003439,.48813131,-.44125602
MANAM14,2020,-.62101424,-.69761336,-.45677617,3.1129777,-1.22192,-.27369896,.043518744
MANAM15,2010,-.61057258,-.74327469,-.45677617,-.058067303,-.12840185,-.60965806,-.77604121
MANAM15,2016,-.39528117,.59995466,-.45677617,-.083083615,-.46926054,-.61326873,-1.0559261
MANAM15,2020,-.3757697,-.69341332,1.0169728,.0039145784,.26384097,-.52219594,-.77604121
MANAM16,2010,-.48297971,-.81010145,-.45677617,-.20783412,-.57264358,.21980424,-.77604121
MANAM16,2016,-.35468921,-.62431026,-.45677617,1.1124226,.40530297,-.26773298,1.2709554
MANAM16,2020,-.4120678,-.79037356,-.45677617,-.10409184,-.20468745,-.52923727,-.97578514
MANAM17,2010,-.62101424,-.70078808,-.45677617,-.19552763,-.86005765,-.59052241,-.36258796
MANAM17,2016,3.4865696,2.6487215,-.45677617,-1.3850782,.26323089,-.34006903,.1611449
MANAM17,2020,-.15793025,-.30137947,-.27230155,.56538779,.57341641,.034577359,1.4770035
MANAM18,2016,-.22826426,1.5466497,1.7660105,-.34901688,.14665419,-.12939097,-.44125602
MANAM18,2020,-.55603975,-.83064502,.49591354,.37941343,1.1236351,-.565377,-.86721796
MANAM19,2010,.55396581,.53880692,-.45677617,-.45236528,-.038151778,1.2681288,-.68364358
MANAM19,2020,-.30779904,-.63188863,1.6867036,.44667858,.39791322,.38149717,-.36258796
MANAM2,2010,-.33400208,-.54844391,-.45677617,.0046291435,-.025884487,-.58946246,-.77604121
MANAM2,2016,-.49729463,-.5118981,-.45677617,.059165455,.27069989,-.60855514,-.36258796
MANAM2,2020,-.62101424,-1.1492575,-.45677617,-1.0889621,-.86521113,-.6565569,-.97578514
MANAM20,2010,-.47087395,-.54979467,-.45677617,.042292882,.3824268,-.53308618,-.52443033
MANAM20,2016,-.30489489,.43283796,1.2828321,-.28815752,1.0474405,-.44235125,.17740397
MANAM20,2020,-.41140136,-.40369925,1.0801851,.79856896,1.1024113,-.49046633,.38966992
MANAM21,2010,-.26720256,-.38100651,-.45677617,.023741553,-.16165601,.11751852,.1611449
MANAM21,2016,-.36813647,-.49430427,-.45677617,.086424731,.14491373,-.11357909,-.52443033
MANAM21,2020,-.57280105,-.82088882,3.1872313,.32337692,4.6382766,.14389379,.4793216
MANAM22,2010,-.51389837,-.70026445,-.45677617,-.12795469,-.62203383,-.5852052,.1611449
MANAM22,2016,-.54374135,2.1415198,-.45677617,-.19264217,-.50640583,.57201403,-.97578514
MANAM22,2020,.24437819,.13135888,-.45677617,-.14870903,-.55936253,-.61013776,1.1704049
MANAM23,2010,.26960787,-.69752204,-.45677617,-.52794617,-.83510166,2.1195664,-.36258796
MANAM23,2016,-.62101424,-.49913213,-.45677617,-.29934487,-1.0241389,-.64399457,-.86721796
MANAM23,2020,.22086015,-.46138418,1.0587573,-1.0666384,-.89261281,-.50566262,.25060907
MANAM24,2010,-.30251554,-.69153786,-.45677617,-.086455561,-.12515202,-.58346593,-.59996539
MANAM24,2016,-.62101424,-.68016779,-.45677617,-.015872931,-.74629241,-.38177612,-.11440402
MANAM24,2020,-.49948838,-.88442677,-.45677617,.9861452,1.2684566,-.15932526,1.1467289
MANAM25,2010,-.32801101,-.66014683,-.45677617,-.21896641,-.59413213,-.62849051,-.18164273
MANAM25,2016,-.5007,-.84768748,-.45677617,.4930194,.71618688,-.610672,-.52443033
MANAM25,2020,.18122812,2.6487215,-.45677617,-2.5820153,-.80373418,-.56782293,.043518744
MANAM26,2010,-.35335866,-.72117877,-.45677617,-.37575734,.27544153,-.58025092,-.97578514
MANAM26,2016,-.60450625,.24838382,-.31785184,.13812073,1.3987178,-.47922862,.1611449
MANAM26,2020,.60134393,-.61905211,-.42649153,.74821866,-.63677388,-.52658635,.90326828
MANAM27,2016,-.62101424,-1.0717343,-.45677617,2.004328,-.49612749,1.5003675,-1.2100055
MANAM27,2020,.39780289,1.3694079,-.45677617,-3.1143563,-1.0231827,1.7313187,.083504468
MANAM28,2010,-.39894617,-.34232327,1.3785845,.060129609,-.49819529,-.59644824,-.66918653
MANAM28,2016,-.44601494,2.6487215,-.45677617,-.07791023,.42635885,-.70026404,-.92603105
MANAM28,2020,-.53701019,-1.0470731,.56916761,1.0867829,-.4217051,-.58888215,-.055989522
MANAM29,2016,-.33588111,2.6487215,-.45677617,-.46034071,1.3792982,.90604699,-.52443033
MANAM29,2020,-.62101424,.31653014,-.45677617,.12277245,3.1968558,1.8483928,-1.2100055
MANAM3,2010,-.56892139,-.81940055,-.45677617,-.15285981,-.52923107,-.60364586,.083504468
MANAM3,2016,.56231534,-.53335118,2.2105305,-.69975245,-.98896712,-.53184372,-.70812958
MANAM3,2020,1.0082405,-.2958121,-.15365088,1.5977161,-.71973664,-.4696779,1.6667728
MANAM30,2010,-.2299135,-.6561228,-.45677617,.21493553,.45508498,1.0188975,-.68364358
MANAM30,2016,-.25952011,-.37588,-.45677617,-.56615692,.1755172,.080204219,-.75295544
MANAM30,2020,-.54665637,-.72715205,2.8965902,-.14710653,-.25794473,-.47521546,.50393254
MANAM31,2010,-.38535684,-.98330092,-.45677617,.24854144,1.4843998,4.5935726,-1.1039467
MANAM31,2016,1.2456324,-.51919317,-.45677617,.92074072,-.69213676,4.5935726,-.52443033
MANAM31,2020,-.62101424,-.95253325,-.45677617,3.1129777,-1.22192,4.5935726,-1.4997637
MANAM32,2010,-.36521801,-.66722238,-.45677617,.040626954,-.045959715,-.44605088,.083504468
MANAM32,2016,.85424381,1.2418195,-.45677617,-.064008236,-.28212604,.1989107,-.66918653
MANAM32,2020,.88163817,.88665462,-.24017935,.84396398,-.31586379,.0057253838,.52829367
MANAM33,2010,-.53816688,-.90235621,-.45677617,.18987377,.40022165,-.55417717,-.66918653
MANAM33,2016,-.50764537,-.020603226,-.45677617,.07960213,-.27579966,-.53944474,-.055989522
MANAM33,2020,3.0574677,2.1218631,.35202089,-2.640795,-.97778773,-.56212968,.5572077
MANAM34,2010,-.27356267,2.198415,-.45677617,-.92712146,-.064000092,2.5163195,-.52443033
MANAM34,2020,-.58212388,-1.107569,-.45677617,.36420292,2.6381905,.015740246,-1.4108059
MANAM35,2016,.077715591,2.6487215,-.45677617,-.58486193,-.7670216,-.55449718,-.97578514
MANAM35,2020,.18546057,.19098301,-.45677617,.27450854,-.75154889,-.57874817,.25060907
MANAM36,2010,-.26226571,-1.0380484,-.45677617,.29181898,-.1909411,4.5935726,-1.1039467
MANAM36,2016,-.62101424,-.21845905,-.45677617,.43090603,1.5702623,2.1182742,-.59479332
MANAM36,2020,1.0660152,2.6487215,-.45677617,-.97703403,-.069454849,4.5935726,-.52443033
MANAM37,2010,-.30536553,-.94788903,.46301377,.28200337,-.17376697,.28531832,-.97578514
MANAM37,2016,-.1498477,1.2396051,-.45677617,-.56075937,.099880382,.068630859,-.18164273
MANAM37,2020,-.358843,-.25864196,-.45677617,.66626722,.72776598,-.22153534,1.1831533
MANAM38,2010,-.28501561,2.6487215,-.45677617,-.73264176,-.93714964,-.6222803,.063613601
MANAM38,2016,-.30648205,.58152533,-.45677617,-.12369471,.76824808,-.6497106,-.97578514
MANAM38,2020,-.48678422,-.24678068,-.45677617,.040525362,.85825682,-.51370919,.52829367
MANAM39,2010,.68662399,.44847929,-.45677617,-.18249813,.11736087,-.57372135,-.52443033
MANAM39,2016,-.31319857,2.003721,2.3808708,.04745096,.38693875,-.43726432,.4793216
MANAM39,2020,.51592588,.0094507914,-.45677617,-.22709155,-.33489552,-.54662848,1.7836018
MANAM4,2010,-.57220107,-.78405714,-.45677617,.16680163,.27544153,1.2840216,-.055989522
MANAM4,2016,.023726169,-.82832921,-.45677617,.87616044,-.48368132,1.7173514,-.77604121
MANAM4,2020,.38299546,-.22535656,-.45677617,-1.5454903,-.64289951,3.8705127,-.92603105
MANAM40,2010,.31231517,.38765636,-.45677617,-.0949357,-.10585262,-.36480346,-.75295544
MANAM40,2020,-.27836144,-.41869238,-.45677617,.28268868,.63551736,3.0865748,-.31231266
MANAM41,2010,-.18353549,-.55723768,-.45677617,.015043572,.78700125,-.49024254,-.86721796
MANAM41,2016,-.25211263,-.37855381,-.45677617,.18032834,1.0100987,-.38798606,-.49615625
MANAM41,2020,-.14380813,-1.0761839,-.077869564,.082621723,-.13179596,-.036433291,.95477325
MANAM42,2010,-.34791166,-.62218052,-.45677617,-.030809732,-.21120101,.28018251,-.66918653
MANAM42,2016,.59609401,-.59734589,-.45677617,.55455393,-.73543978,-.51764154,-.97578514
MANAM42,2020,-.52312493,-.37671706,.10717509,1.215904,-.41600263,-.46220639,2.0902004
MANAM43,2010,-.50434804,-.98337412,-.45677617,.22280972,-.050049227,-.51056015,-.86721796
MANAM43,2016,-.32595146,2.6487215,-.45677617,-.86047268,-.69583082,-.60285836,-.31231266
MANAM43,2020,-.35042337,.016124768,-.45677617,-.055187289,.59034759,-.50266266,.083504468
MANAM44,2016,-.35484222,1.5585142,-.45677617,.071254678,2.3139188,-.55611742,-.31231266
MANAM44,2020,-.0047839498,-.44233343,-.45677617,-.60704672,-.61932284,-.35870364,1.0130688
MANAM45,2010,-.62101424,-.83843535,-.45677617,.13165264,1.1930786,-.60416675,-.59996539
MANAM45,2016,-.51037449,.12989075,-.45677617,.17647594,3.9385521,-.63928932,-.77604121
MANAM45,2020,-.25910699,-.86741221,-.22606739,-.35678464,-.4050619,-.3829985,.90326828
MANAM46,2016,-.30102193,1.6219453,-.45677617,-.54297233,-.82410967,-.57231224,-1.3773346
MANAM46,2020,-.074380495,-1.1765707,-.45677617,-5.1248665,-1.173399,-.51463073,-1.2100055
MANAM47,2010,-.55354458,-1.1054851,-.45677617,.20783864,.11513076,-.52051324,-1.4997637
MANAM47,2016,-.051266208,-.15613055,.040863175,.47358117,.41099876,-.42875162,-.49615625
MANAM47,2020,1.271881,.96008366,-.45677617,-.9430114,-.42951801,-.58134812,-.49615625
MANAM48,2010,-.37517846,-.66154408,-.45677617,.10036081,-.23091914,-.61001867,.063613601
MANAM48,2016,.21093747,2.6487215,-.45677617,-.24685737,-.083830647,-.59945613,-.81159115
MANAM48,2020,5.0897331,.92918307,1.061228,-1.7981437,-.99429923,-.54978406,2.4584067
MANAM49,2010,-.45637941,-.83924335,-.45677617,.10943943,-.44828323,-.57432508,-.36258796
MANAM49,2016,.51411194,.5100649,1.3956046,-.63484472,-.84577745,-.54050559,-.52443033
MANAM49,2020,-.20235997,-.19745395,-.45677617,-.51827693,-.69876343,-.59144622,-.18164273
MANAM5,2010,-.53946114,-.72833151,-.45677617,.10788182,1.3485506,-.55220193,-.97578514
MANAM5,2016,-.36917725,-.26321226,-.45677617,.27035984,.36396435,-.53237301,-.85908842
MANAM5,2020,-.38106388,-.29829472,-.45677617,.31135681,.3579087,-.49724635,1.1704049
MANAM50,2010,-.072811499,-.85977632,-.45677617,-.096506536,.27544153,4.5935726,-1.2823837
MANAM50,2016,-.37361521,-.90809017,-.45677617,1.2793324,-.5111475,1.5217509,-.66918653
MANAM50,2020,-.62101424,-.65051377,-.45677617,.21377765,1.1516101,3.2522285,-1.2823837
MANAM51,2010,-.049726311,-.61930335,-.45677617,.44662052,.5079844,4.5935726,-.18164273
MANAM51,2016,.12522142,2.6487215,-.30726117,-.13939355,.80904406,-.57877743,.083504468
MANAM51,2020,-.30701149,.019291304,-.45677617,.41871673,1.4234592,.20032813,-1.1039467
MANAM52,2020,-.49806052,-.59746021,3.155304,.23860209,.42185202,-.26968712,.8467201
MANAM53,2020,5.3989606,-.81539726,-.3898862,3.1129777,-1.1976595,.33849621,1.1895077
MANAM54,2020,-.47712168,-.97411615,.21853624,.99501866,.44113898,-.096959516,-.21627142
MANAM55,2020,.59665328,.096792981,-.45677617,-.42215094,-.6387102,-.51442266,-.055989522
MANAM56,2020,-.096021913,-.32399413,-.45677617,.10005751,-.55249083,-.53754956,1.2138964
MANAM57,2020,-.58461547,-1.0802275,-.45677617,.67790997,2.569068,-.46446127,.50393254
MANAM58,2020,-.50035053,.1655622,-.43239322,.19345078,.79499459,.73242408,.62338328
MANAM59,2020,-.012709919,-.66150743,-.45677617,.63198113,-.44441509,-.26974505,.5572077
MANAM6,2016,-.26670632,-.83596516,-.45677617,.16479775,.16949074,1.6887739,-1.335811
MANAM6,2020,.33736098,.55201393,-.45677617,.81973869,-.045693129,2.5327814,-.49615625
MANAM60,2020,-.34752837,-1.0234143,-.45677617,-.6261282,-.53415155,.70108676,.17740397
MANAM61,2020,.089871436,-.65316963,-.1594824,.17656308,-.45689768,1.7769554,.1611449
MANAM62,2020,-.32103327,-.051125452,-.45677617,.405523,.50070214,-.46201256,.50393254
MANAM63,2020,-.21126345,-.15711825,1.0471647,-.06682612,.66401923,-.27298689,1.1704049
MANAM64,2020,-.37214509,-.12492923,-.45677617,.19521937,1.6146736,.89311856,-1.1039467
MANAM65,2020,-.25876543,-.39938915,1.7477064,.48845083,-.54919291,-.48651108,.5572077
MANAM7,2016,-.013294122,-.62149578,-.45677617,.31567341,-.36111617,-.60783684,-.77604121
MANAM7,2020,-.20982663,.3073909,-.45677617,-.41492948,-.72009182,-.66450071,-.97578514
MANAM8,2010,-.35796931,-.4437561,-.45677617,.25886035,1.2736825,-.45067233,-.36258796
MANAM8,2016,.67006826,.060281441,-.45677617,-.31700388,-.60006684,-.41822803,.043518744
MANAM8,2020,-.31821641,.15193491,.20678124,.2527127,1.1717777,.031899691,2.9521682
MANAM9,2010,-.55276448,-.72787571,-.45677617,.020930616,.87438607,2.0334442,-.36258796
MANAM9,2016,.24573982,-.17588995,.4891133,.51850212,-.35661438,.033202887,-.75295544
MANAM9,2020,-.45846048,-1.0054111,.58688527,.84669775,-.26659423,.40859014,1.875083
NAT1,2010,.96802431,-.40590742,-.45677617,-.4257938,-.83510166,-.65768206,-.97578514
NAT1,2016,.43730858,.38848993,-.45677617,-.31960607,-.54431403,-.57199979,-.055989522
NAT1,2020,-.3478525,-.89562917,-.45677617,.60555178,-.78858364,-.19094865,-.36258796
NAT10,2010,-.62101424,-.85438865,-.45677617,1.8067212,-.851412,.46330762,-.31231266
NAT10,2016,.92807502,-.44355166,.85592991,.48037583,-.95681512,-.32492688,.043518744
NAT10,2020,-.62101424,-.31116143,-.45677617,.12758489,-.42094296,.045885369,.52829367
NAT11,2010,-.60465914,-.74885452,-.45677617,.41043046,-.24686632,-.071228884,-.49615625
NAT11,2016,2.2976131,.60554904,-.45677617,1.234913,-.86289299,-.4495675,-.77604121
NAT11,2020,.041085958,2.6487215,-.45677617,-1.120425,-.80343288,-.62199831,-.77604121
NAT12,2010,-.48825616,-.93897492,-.45677617,-.14711887,.0084120007,-.54272056,-1.2823837
NAT12,2016,-.54402125,-.036179218,-.45677617,.29055566,.68034619,-.3330366,.7706812
NAT12,2020,-.16466416,-.51356345,-.45677617,.79981285,.065358646,-.16991469,.95477325
NAT13,2010,-.087056458,-.71457887,-.45677617,-.260371,-.98028433,-.53428364,-.70812958
NAT13,2016,-.23990023,.088373624,-.45677617,-.2325217,-.99723107,-.67335689,-.31231266
NAT13,2020,-.40164709,-.38855767,-.45677617,-2.6735089,-1.1157755,-.62539846,-.44125602
NAT14,2010,-.62101424,-.26578686,-.45677617,.032913513,-.40719083,-.32946852,-.52443033
NAT14,2016,-.31967247,2.6487215,-.45677617,-.0044675283,.1555025,-.69805884,-.86721796
NAT14,2020,-.62101424,-1.0809464,-.45677617,.45562726,-.084619448,-.56148839,-.86721796
NAT15,2010,-.62101424,-.68258619,-.45677617,.23731914,.1313087,-.50687689,-1.0559261
NAT15,2016,-.51217222,.074267149,-.45677617,-.051788818,-.35689706,-.55033529,-.59996539
NAT15,2020,.4686321,-.32650477,-.32975197,-.85516006,-.90774792,-.52844316,1.0130688
NAT16,2010,-.60999298,-.21058781,-.45677617,.149708,-.032348625,-.11769792,-.59996539
NAT16,2016,-.26375908,-.27193433,-.45677617,-.13248424,-.57441568,-.59944558,-.081719123
NAT16,2020,-.06930884,-.70366579,3.9747674,.8363868,-.20883338,-.52364999,.17740397
NAT17,2010,-.44698179,-.62735432,-.45677617,.21755089,-.71689951,.57378101,-.52443033
NAT17,2016,-.1582164,-.49462017,-.45677617,.91261005,-.82458609,.19918023,-1.2100055
NAT17,2020,-.38702235,.12557976,-.45677617,.092829376,-.20518263,.13436005,.1611449
NAT18,2010,.30681002,-.77177787,-.45677617,.31290573,-.49290788,-.07195016,-.49615625
NAT18,2016,-.36481529,-.80124825,-.45677617,-.54751641,-.63003594,-.50172359,-.92603105
NAT18,2020,-.61940348,-.94352371,-.45677617,-.4795132,1.271255,-.53537196,1.2138964
NAT19,2010,-.41812587,-.066792056,-.45677617,.094363391,.50492758,-.079884119,-.49615625
NAT19,2016,.85580248,-.75620598,-.45677617,.65989649,-.795129,-.23761468,-.77604121
NAT19,2020,1.5966977,-.20675482,-.45677617,-1.0386943,-.4779774,-.40709057,-.18164273
NAT2,2010,-.60398728,-1.0124493,-.45677617,.71300173,-.99107683,-.61896646,-.36258796
NAT2,2016,2.6242943,-.048836958,-.45677617,-1.222712,-1.1056933,-.40350026,.4793216
NAT2,2020,-.26444423,-.51854408,1.1012888,.32960504,-.089389674,-.51369429,.4793216
NAT20,2010,-.49389851,.59907508,-.45677617,-.18883272,-.18955767,.096759245,.1611449
NAT20,2016,3.2155328,.24289057,-.45677617,-.034310888,-1.0020688,-.51338959,.50393254
NAT20,2020,-.54899478,-.49113142,1.7878363,.76658803,-.028132463,-.41544375,1.875083
NAT21,2016,-.62101424,-1.1765707,-.45677617,-.10091606,-.22526376,-.5531469,-1.8955808
NAT21,2020,-.13902614,-.040895116,-.45677617,.47474203,.33011124,-.55073416,.1611449
NAT22,2016,-.35784739,-.014712163,-.45677617,.090612411,-.52760404,-.37696615,-.31231266
NAT22,2020,-.24333721,-.20344271,-.45677617,.42005792,-.034747802,-.2644515,2.0625896
NAT23,2016,-.42216119,-.63627934,-.45677617,-.35506779,-.62037605,-.56412268,-.70812958
NAT23,2020,-.54494953,-.63292462,-.45677617,.45369053,.18728435,-.65127504,-.36258796
NAT24,2010,-.59316903,-.83981031,-.45677617,-.1508363,-.3185119,.48600712,-.36258796
NAT24,2016,2.2490077,.35472688,-.45677617,-1.1996347,-.987611,-.41596925,-1.335811
NAT24,2020,-.13290501,.052463427,1.8830526,-.3137272,-.69703245,.028136352,.25060907
NAT25,2010,-.24968244,-.73086798,-.45677617,-.42144969,-.63598466,-.49377602,.1611449
NAT25,2016,3.0694485,-.0084238416,-.45677617,2.2329636,-.98705763,-.56935483,-.18164273
NAT26,2010,-.60253751,-.53418207,1.6442509,.30147064,-.5020566,-.48273385,-.18164273
NAT26,2016,-.39052308,-.56028092,-.45677617,-.22574054,-.28244242,-.52021009,-.52443033
NAT26,2020,-.62101424,-.27689445,-.45677617,-1.2796774,-.62833393,-.56031692,-.31231266
NAT27,2016,-.54371679,-.28322878,-.45677617,.30825096,1.3369156,-.53105706,-.52443033
NAT27,2020,-.34773061,-.909082,.0076487139,.6097874,-.31808171,-.55096817,1.1831533
NAT28,2010,-.51947194,-.815467,-.45677617,-.016974613,.64617354,1.2144376,-.77604121
NAT28,2016,-.021048445,-.53353846,-.45677617,-.1953253,-.36025044,.27512783,-.49615625
NAT28,2020,-.62101424,-.13750692,-.45677617,-.14172263,.57246816,-.17939715,-.66918653
NAT29,2010,-.5590145,-.27650192,-.45677617,.17200418,-.48835155,-.59126562,.34349844
NAT29,2016,-.035803594,-.014738778,-.45677617,-.21004452,-.60118896,-.25655884,-.21627142
NAT29,2020,-.007175236,-.087098397,-.45677617,-.017626494,-.63795853,-.056740671,.34349844
NAT3,2010,.59397578,1.5721748,-.45677617,-.26728481,.03960707,-.086430088,.5572077
NAT3,2016,-.25643662,.10109911,-.45677617,-.14401297,.23604521,-.67445439,-.70812958
NAT30,2016,-.41268012,-1.0260855,-.45677617,-.14452003,.68863833,-.13263671,-1.2823837
NAT30,2020,-.46063316,-.75607234,-.45677617,.55164027,2.9580193,.74979019,.34349844
NAT31,2016,-.40380144,.66771084,-.45677617,.1674231,-.13055472,-.6547609,-.92603105
NAT31,2020,2.933877,2.6487215,-.45677617,-1.6603216,-.16608483,-.32803726,1.2709554
NAT32,2010,.73418015,-.90508705,-.45677617,.64743942,-.87314898,-.52646083,-.52443033
NAT32,2016,-.011465196,-.0032894255,-.45677617,-.10176593,-.59183085,-.59911382,.4793216
NAT32,2020,-.020234225,-.52934211,-.048172187,.33714589,-.50163805,-.54794979,1.875083
NAT33,2010,-.60936916,-.26109207,-.45677617,.41868228,-.15455568,-.14824134,-.92603105
NAT33,2016,-.51721883,.80760366,-.45677617,-.24783835,-.68986648,-.38981161,-1.0559261
NAT33,2020,-.44935408,-.052070685,.066914298,.087992758,.40466073,.1314522,.95477325
NAT34,2010,-.51407123,-.37763748,-.45677617,-.054493908,-.25113064,-.5205974,-.66918653
NAT34,2016,-.4236314,-.22783497,-.45677617,.26503482,1.2294605,-.55104673,-.97578514
NAT34,2020,-.45060831,-1.0674517,-.45677617,2.8516743,-.94143927,.10762021,-.055989522
NAT35,2010,-.59581429,-.88316381,-.45677617,-.10156777,.20106591,.64003402,-.52443033
NAT35,2016,-.62101424,2.6487215,-.45677617,3.1129777,-1.22192,4.5935726,.043518744
NAT36,2016,.52456981,.4365454,4.0388136,-.41255996,-.19043659,-.42684105,-.86721796
NAT36,2020,-.25992006,-.26510984,-.45677617,-.59238118,-.61991328,-.56753772,.8467201
NAT37,2010,.03898301,-.75781947,-.45677617,.27888247,-.73364055,-.011454025,-.18164273
