HHID_panel,year,assets_total_std,dsr_std,isr_std,dar_std,dir_std,tdr_std,afm_std,rfm_std,dailyincome4_pc_std,incpercpl_std
NAT39,2016,2.3058324,-.44585657,-.30178294,-.44655666,-.070248872,-.45677617,1.4057951,.26681855,2.2857385,2.3787041
NAT39,2020,.76003975,5.3989658,5.6995854,-.33139756,6.2865763,-.45677617,-1.8236846,-5.1248674,-1.1431321,-1.1774005
NAT4,2010,-.53591657,-.60693508,-.49325004,-.51762372,-.55022007,2.4425616,-.12858692,.015642496,.11821701,.130753
NAT4,2016,-.43794918,.35318592,.89241046,.99932951,.72805202,-.22483326,.22971766,.55793607,-.55824184,-.57080692
NAT4,2020,-.63190186,-.10345364,-.28207698,1.2052504,.30810279,-.45677617,-.90005881,-.90335143,-.83066976,-.85334373
NAT40,2016,-.28687134,-.5329743,-.42903429,-.34768641,-.38277355,-.45677617,1.626457,.95230216,.50515085,.53204465
NAT40,2020,-.088786744,.93706334,.093713135,-.2559557,.97099924,2.5343552,-.58358425,-.26857162,-.77269036,-.79321295
NAT41,2010,1.4919423,-.62101328,-.52620041,-.59401262,-.29742467,-.45677617,.17614341,.16539492,.25547522,.27310443
NAT41,2016,1.7870311,-.61638552,-.51536906,-.67161798,-.57717448,-.45677617,.57765096,.2158825,.80141312,.83930022
NAT41,2020,2.9786594,-.056255292,-.47416303,-.51613617,.031016456,-.45677617,.36343852,.082065038,1.0417521,1.0885574
NAT42,2016,-.63432831,-.58308643,-.51962066,-.19782783,-.56862426,-.45677617,.89126694,.16939428,1.9461612,2.026526
NAT42,2020,-.21879575,-.4028542,-.45837775,-.24309726,-.41719055,-.45677617,.60896891,.090150535,1.8920039,1.9703593
NAT43,2010,-.55518055,-.4190909,-.053595196,-.063646868,.012219982,-.45677617,-.44063979,.04708356,-.86652803,-.89053261
NAT43,2016,-.63286507,-.5317505,-.34709433,-.49538076,-.55434924,-.45677617,-.4864479,-.16675717,-.5096311,-.52039236
NAT43,2020,-.70672417,-.62101328,-.52620041,4.6002765,-.084913589,-.45677617,-1.1142713,-1.7391677,-.87617773,-.90054035
NAT44,2010,-.5491873,-.62101328,-.52620041,-.19214994,-.37954557,-.45677617,-.31460762,-.011697765,-.34222162,-.34677094
NAT44,2016,.064487189,.1360693,-.12649578,-.54505688,.16192594,-.45677617,-.31514272,.43718511,-.8554886,-.87908351
NAT44,2020,.023959121,.6068328,1.0615735,-.47946313,-.0030904992,-.45677617,-.10005718,.43385771,-.29163748,-.29430977
NAT45,2010,.98208791,2.182267,.41110805,-.56354153,1.2793939,-.45677617,-1.55625,-3.6092734,-.97236121,-1.0002929
NAT45,2016,1.2000067,-.53640437,-.32817072,-.59684104,-.43631369,-.45677617,.32497406,.06582807,1.0525457,1.0997516
NAT45,2020,1.4850928,-.43989804,-.52620041,-.52820998,.16599984,-.45677617,-.036224339,.18103686,-.069456324,-.063884288
NAT46,2010,-.60483891,-.60675424,-.49282676,-.13658258,-.51185244,-.45677617,.13656649,.10566989,.39647678,.4193382
NAT46,2016,-.57862276,-.2542744,-.52620041,-.18427506,-.47087783,-.45677617,-.22501914,-.02954765,-.16466884,-.16262983
NAT46,2020,-.62296766,-.48264444,-.52175355,1.3453051,-.29451326,.7469278,-.079145692,.012787943,.044729497,.054538649
NAT47,2010,2.0857019,.84678823,2.9092319,-.54835665,1.7345923,-.45677617,-1.1014497,-1.4558438,-.84758109,-.87088251
NAT47,2016,1.0780287,-.29255861,-.021572793,-.35089886,-.081859738,-.45677617,-.36882257,-.20881727,1.4632219,1.5256667
NAT47,2020,2.5086918,-.47566417,-.52620041,-.64430708,-.32483953,-.45677617,.74723113,.87948573,-.31808314,-.32173678
NAT48,2010,2.7072875,.79043072,.41054374,-.62351722,-.19282433,-.45677617,-.95558333,-.55978686,.033654336,.043052536
NAT48,2016,1.6300472,.025635859,-.52620041,-.39680281,.14521959,-.45677617,.11530296,.008206524,1.1303021,1.1803932
NAT48,2020,3.2684107,5.3989658,.9736712,-.6042428,6.2865763,-.45677617,-1.0230564,-5.1248674,-1.1876118,-1.2235308
NAT49,2010,.41786629,-.59630746,-.46837577,-.65184426,-.5305444,-.45677617,-.19279997,.041316833,-.036099918,-.029290117
NAT49,2016,-.67903364,-.44402924,-.52620041,1.7551709,-.43887827,3.7110112,-.14566815,-.011553984,1.0257387,1.0719498
NAT49,2020,-.60765833,-.50153226,-.2465516,-.17540562,-.50248396,4.961381,.41756195,.37093624,.26415011,.28210121
NAT5,2010,3.7329895,-.5804714,-.43131095,-.66581738,-.57864743,-.45677617,3.3960757,.26181614,4.8885469,4.2470961
NAT5,2016,3.1040287,.020430738,-.52620041,-.57713699,-.032357223,-.45677617,-.33178741,-.14422052,.60582018,.63644946
NAT5,2020,1.2489922,-.5526095,-.36609939,-.12094987,1.481854,-.45677617,-.53933215,-.24523734,.025879733,.034989461
NAT50,2010,-.61596924,-.56836027,-.40296447,.13514586,-.33366287,-.45677617,-.40708286,-.06887909,-.48072749,-.49041632
NAT50,2016,-.57526308,-.46839595,-.41751248,-.30984569,-.52033657,1.5950379,.16661707,.14488284,.30765823,.32722369
NAT50,2020,-.53213823,-.45423073,-.48487458,1.1099106,.011897285,-.45677617,.3190597,.32549581,.21940984,.23570083
NAT51,2010,2.3605354,-.58951336,-.452474,-.67408377,-.55677801,-.45677617,-.5054161,-.20760009,-.22368048,-.22383121
NAT51,2016,.64067304,-.51273447,-.2727707,-.58969212,-.46363759,-.45677617,2.1194892,.83212656,.68856877,.72226876
NAT51,2020,.30296201,-.42766753,-.24054651,-.54120272,-.48030013,-.45677617,3.0582178,.86298132,1.5202589,1.5848199
NAT52,2020,-.57671517,-.15759648,-.1516993,-.32138386,-.39875519,-.45677617,-.84474546,-.64993334,-.55850315,-.57107788
NAT53,2020,.2065486,-.59820116,-.47280803,-.58887887,-.52273089,-.45677617,2.7102494,.85534286,1.5700606,1.6364695
NAT54,2020,.026983999,-.46831796,-.36405048,-.58767933,-.45167542,-.45677617,.41406965,.51721543,-.013053106,-.0053880913
NAT55,2020,2.5035264,-.36694315,-.33769926,-.51120692,-.31442374,.21697739,2.5547299,.32544872,1.9354742,2.0154426
NAT56,2020,-.4713684,.0136015,.44462201,-.3673228,-.17247471,3.6655815,.35063815,1.6122637,-.86152768,-.88534671
NAT57,2020,-.4770911,-.047061786,.30047667,-.22300443,-.066374935,-.45677617,-.39493024,.061380699,-.67602497,-.69296062
NAT58,2020,-.54274714,-.3351633,-.45244318,-.2049789,-.50531149,-.45677617,-.37327242,-.18822452,.38645458,.40894404
NAT59,2020,.87064517,-.46770918,-.32308653,-.6044485,-.51832962,-.14478888,2.1634879,.42150733,2.151484,2.2394679
NAT6,2010,-.60483891,-.62101328,-.52620041,-.20456153,-.40146595,-.45677617,-.53287566,-.2044522,-.63757265,-.65308142
NAT6,2016,-.54865646,-.61759776,-.51820618,-.63709348,-.54863894,-.45677617,-.47119027,.033574987,-.89970171,-.92493725
NAT6,2020,-.67587346,-.55759752,-.37777403,.23309778,-.19401833,-.10279765,-.65354264,-.52133888,-.96413779,-.99176431
NAT60,2020,-.46866971,.15161748,.11954983,.19243617,-.0060753808,.18854757,-.51298511,-.20425063,-.35523614,-.36026838
NAT61,2020,-.34754786,-.38527903,-.21626869,-.46963292,-.45238513,4.0489721,.028045036,.15123673,.36657539,.38832712
NAT62,2020,-.45117372,.92442042,1.629764,1.2015401,.36670509,-.45677617,.18559934,.26120064,-.098684683,-.094197102
NAT63,2020,-.32833007,-.34143203,-.15896855,-.32289335,-.3705214,.3852036,1.9085368,1.2292806,-.2166402,-.21652953
NAT7,2010,.15159479,-.56969768,-.4060947,-.6416198,-.54278725,-.45677617,.5507195,.45781279,.26244804,.28033599
NAT7,2016,.11878346,-.62101328,-.52620041,-.5217346,.016819138,-.45677617,-.11742005,.51882899,-.7590785,-.77909595
NAT7,2020,.44623148,5.3989658,-.50364286,-.17745909,2.2062135,-.45677617,-1.319239,-1.5519375,-.77185899,-.79235071
NAT8,2016,-.56892312,-.58090907,-.5063169,-.32544145,-.53818858,-.45677617,-.13457873,-.079318896,.55951071,.58842164
NAT8,2020,-.43386349,-.36207637,-.37709442,-.47023892,-.3980675,-.45677617,2.0215926,2.9582407,-.73232609,-.75135082
NAT9,2010,.47694263,-.46536675,-.16190518,-.66085941,-.3423861,-.45677617,-.82993138,-1.2565002,-.98475713,-1.0131488
NAT9,2016,-.28383705,.28259838,-.1505412,-.42552483,.24337648,-.45677617,.64194852,3.1129787,-.87535465,-.89968669
NAT9,2020,-.48653731,-.37671041,-.4530862,.25936216,.63534945,-.45677617,-.78525686,-.68356699,-.75487512,-.77473664
ORA1,2010,-.4425931,-.610852,-.50241768,-.3049714,-.44416901,-.45677617,.45848367,.30202875,.77560008,.81252939
ORA1,2016,.0362547,-.028013568,-.52620041,-.087198235,1.0324335,.39972869,-.78800279,-.54363847,-.57432508,-.58748698
ORA1,2020,-.36285719,1.7989271,3.3663676,-.227291,.51496142,-.45677617,-.21129642,.66942137,-.84008694,-.86311036
ORA10,2010,-.54490644,-.10864685,-.40168467,-.27853858,-.45192581,-.45677617,-.12947407,.079920575,.19567446,.21108465
ORA10,2016,-.50422168,-.55948883,-.40936863,-.43209451,-.5063346,-.45677617,.04419687,.13638376,.46646753,.4919259
ORA10,2020,-.5454458,-.50291622,-.49388996,.21949989,-.42380908,-.45677617,-.2363902,-.13274698,1.4458814,1.5076826
ORA11,2016,-.060472067,-.35787293,-.48225048,-.31843409,-.023256904,-.45677617,-.21379595,.051921837,-.24974705,-.25086492
ORA11,2020,-.41078436,1.4058027,1.208854,-.47999975,.19539332,-.45677617,-2.4587178,-5.1248674,-.93241119,-.95886046
ORA12,2010,-.60997599,-.62101328,-.52620041,-.58552676,-.50196809,-.45677617,-.43852752,.25023407,-.94988,-.97697753
ORA12,2016,-.56125516,-.49909565,-.52620041,-.44136822,-.43839911,-.45677617,-.35438168,.090958074,-.52046919,-.53163266
ORA12,2020,-.67140681,-.31817654,.18259785,.49306375,.37638953,-.45677617,-.67936867,-.85157448,-1.0063967,-1.0355914
