"","HHID_panel","year","dsr_std","dar_std","tdr_std","afm_std","dailyincome_pc_std","assets_pc_std","lapc_std","dailyincome_pc_std","assets_pc_std","dsr_std","dar_std","afm_std","tdr_std","lapc_std","clust"
"1226","ORA14",2010,5.3989606,2.6487215,-0.45677617,-1.8287069,-0.60808295,0.48367688,1.485756,-0.60808295,0.48367688,5.3989606,2.6487215,-1.8287069,-0.45677617,1.485756,"4"
"1227","ORA14",2016,2.9237309,0.71056992,0.14944902,-0.12561287,-0.56226659,0.83529979,2.5532115,-0.56226659,0.83529979,2.9237309,0.71056992,-0.12561287,0.14944902,2.5532115,"4"
"1228","ORA14",2020,2.6021013,-0.41227633,-0.45677617,-1.3311954,-1.0374345,-0.42380515,-0.42248037,-1.0374345,-0.42380515,2.6021013,-0.41227633,-1.3311954,-0.45677617,-0.42248037,"4"
"1229","ORA15",2010,1.0697479,2.6487215,-0.45677617,-0.81161797,0.59168959,-0.55340374,2.5093305,0.59168959,-0.55340374,1.0697479,2.6487215,-0.81161797,-0.45677617,2.5093305,"4"
"1230","ORA15",2016,1.3172731,2.058459,-0.45677617,-0.61720848,-0.12890851,-0.31936339,2.8213291,-0.12890851,-0.31936339,1.3172731,2.058459,-0.61720848,-0.45677617,2.8213291,"4"
"1231","ORA15",2020,1.4752814,1.7675241,-0.45677617,-1.4185337,-0.59839821,-0.58358264,2.1464534,-0.59839821,-0.58358264,1.4752814,1.7675241,-1.4185337,-0.45677617,2.1464534,"4"
"1232","ORA16",2016,-0.35962725,-0.13095467,-0.45677617,-0.48885438,-0.59643471,-0.48233691,0.010675,-0.59643471,-0.48233691,-0.35962725,-0.13095467,-0.48885438,-0.45677617,0.010675,"2"
"1233","ORA16",2020,-0.45706108,-1.15185,-0.45677617,-0.19544084,-1.1180421,-0.55759978,-0.8363623,-1.1180421,-0.55759978,-0.45706108,-1.15185,-0.19544084,-0.45677617,-0.8363623,"2"
"1234","ORA17",2010,-0.32372135,-0.77207547,-0.45677617,-0.20531911,-0.37341517,-0.54074526,-0.62277669,-0.37341517,-0.54074526,-0.32372135,-0.77207547,-0.20531911,-0.45677617,-0.62277669,"2"
"1235","ORA17",2016,-0.52165425,0.55287033,-0.45677617,-0.23799092,-0.53803831,-0.6209842,-0.11215845,-0.53803831,-0.6209842,-0.52165425,0.55287033,-0.23799092,-0.45677617,-0.11215845,"4"
"1236","ORA17",2020,1.9282105,0.27142259,0.26609135,-0.07855472,-0.79514039,-0.49808815,0.24113379,-0.79514039,-0.49808815,1.9282105,0.27142259,-0.07855472,0.26609135,0.24113379,"3"
"1237","ORA18",2010,-0.52521688,-0.92714441,-0.45677617,-0.20808724,-0.20813751,0.39002427,-0.66810799,-0.20813751,0.39002427,-0.52521688,-0.92714441,-0.20808724,-0.45677617,-0.66810799,"2"
"1238","ORA18",2016,-0.43220297,-0.4162977,-0.45677617,0.41489157,0.5050301,0.24503671,-0.40695685,0.5050301,0.24503671,-0.43220297,-0.4162977,0.41489157,-0.45677617,-0.40695685,"2"
"1239","ORA18",2020,-0.45320457,-0.7107051,0.57709801,3.6237516,1.1228687,-0.37555149,-0.11041041,1.1228687,-0.37555149,-0.45320457,-0.7107051,3.6237516,0.57709801,-0.11041041,"2"
"1240","ORA19",2016,-0.42331767,-0.55723596,1.014184,-0.51235974,-0.56405425,-0.54414588,-0.335484,-0.56405425,-0.54414588,-0.42331767,-0.55723596,-0.51235974,1.014184,-0.335484,"3"
"1241","ORA19",2020,-0.41626763,-0.76477736,1.896736,-0.1276771,0.11539851,-0.62594002,-0.57256615,0.11539851,-0.62594002,-0.41626763,-0.76477736,-0.1276771,1.896736,-0.57256615,"3"
"1242","ORA2",2010,0.051840127,-0.83639842,0.18856035,-0.36436775,-0.43257678,-0.23949438,-0.60927683,-0.43257678,-0.23949438,0.051840127,-0.83639842,-0.36436775,0.18856035,-0.60927683,"3"
"1243","ORA2",2016,-0.26718718,-0.10917381,-0.45677617,-0.4861179,-0.65377045,-0.63724661,-0.75795549,-0.65377045,-0.63724661,-0.26718718,-0.10917381,-0.4861179,-0.45677617,-0.75795549,"2"
"1244","ORA2",2020,2.4951179,-0.31443226,0.73654008,-1.4877448,-0.77542561,-0.4844245,0.14343861,-0.77542561,-0.4844245,2.4951179,-0.31443226,-1.4877448,0.73654008,0.14343861,"3"
"1245","ORA20",2016,-0.50822383,-0.36146903,-0.45677617,-0.99254274,-0.2409526,-0.52300596,-0.36342433,-0.2409526,-0.52300596,-0.50822383,-0.36146903,-0.99254274,-0.45677617,-0.36342433,"2"
"1246","ORA20",2020,-0.35917115,1.1279852,-0.45677617,-0.51697856,-0.36656192,-0.52760959,1.2425264,-0.36656192,-0.52760959,-0.35917115,1.1279852,-0.51697856,-0.45677617,1.2425264,"4"
"1247","ORA21",2010,-0.42986116,0.11370647,-0.45677617,-0.39679438,-0.13375436,0.49471906,-0.28223628,-0.13375436,0.49471906,-0.42986116,0.11370647,-0.39679438,-0.45677617,-0.28223628,"2"
"1248","ORA21",2016,-0.1949691,-0.16611336,-0.45677617,0.81191212,2.5241737,-0.31267145,0.46162665,2.5241737,-0.31267145,-0.1949691,-0.16611336,0.81191212,-0.45677617,0.46162665,"4"
"1249","ORA21",2020,-0.62101424,0.72095382,-0.45677617,-0.2643514,-0.47568545,-0.60810053,-0.72431576,-0.47568545,-0.60810053,-0.62101424,0.72095382,-0.2643514,-0.45677617,-0.72431576,"2"
"1250","ORA22",2010,-0.46656385,0.037807722,-0.45677617,-0.61167222,-0.29230812,0.41094631,-0.33593583,-0.29230812,0.41094631,-0.46656385,0.037807722,-0.61167222,-0.45677617,-0.33593583,"2"
"1251","ORA22",2016,0.16977909,0.26590878,-0.45677617,-0.074853338,-0.12690763,-0.2321604,0.57604516,-0.12690763,-0.2321604,0.16977909,0.26590878,-0.074853338,-0.45677617,0.57604516,"4"
"1252","ORA22",2020,-0.62101424,-0.86068982,-0.45677617,1.4009379,0.16608366,0.44252956,-0.59692806,0.16608366,0.44252956,-0.62101424,-0.86068982,1.4009379,-0.45677617,-0.59692806,"2"
"1253","ORA23",2010,-0.42269924,-0.14239034,-0.45677617,-0.61326194,-0.39213222,1.9224333,-0.32404602,-0.39213222,1.9224333,-0.42269924,-0.14239034,-0.61326194,-0.45677617,-0.32404602,"2"
"1254","ORA23",2016,-0.62101424,-1.1669823,-0.45677617,3.8657255,4.8885489,4.5935726,-0.8078773,4.8885489,4.5935726,-0.62101424,-1.1669823,3.8657255,-0.45677617,-0.8078773,"1"
"1255","ORA23",2020,0.13854615,0.95508289,-0.45677617,-0.33096042,1.6552392,4.5407481,6.0066161,1.6552392,4.5407481,0.13854615,0.95508289,-0.33096042,-0.45677617,6.0066161,"4"
"1256","ORA24",2010,0.018834008,-0.74676257,-0.45677617,-0.39431891,-0.53562933,-0.55733764,-0.59751087,-0.53562933,-0.55733764,0.018834008,-0.74676257,-0.39431891,-0.45677617,-0.59751087,"2"
"1257","ORA24",2016,-0.20012648,0.42210412,-0.45677617,-0.99609387,-0.80692434,-0.65422583,-0.70837557,-0.80692434,-0.65422583,-0.20012648,0.42210412,-0.99609387,-0.45677617,-0.70837557,"2"
"1258","ORA24",2020,-0.46162775,0.5079782,-0.45677617,0.16602907,1.1936963,-0.36436179,-0.092230275,1.1936963,-0.36436179,-0.46162775,0.5079782,0.16602907,-0.45677617,-0.092230275,"4"
"1259","ORA25",2010,-0.14630146,-0.54437953,-0.45677617,0.57203418,0.70796978,1.71065,-0.25432315,0.70796978,1.71065,-0.14630146,-0.54437953,0.57203418,-0.45677617,-0.25432315,"2"
"1260","ORA25",2016,3.2991462,-0.88060772,-0.012145465,-0.57737905,-1.1336251,-0.5440833,-0.53169602,-1.1336251,-0.5440833,3.2991462,-0.88060772,-0.57737905,-0.012145465,-0.53169602,"4"
"1261","ORA25",2020,0.43774384,-0.95825654,2.1142089,0.44098315,-0.60887527,0.3107734,-0.44494724,-0.60887527,0.3107734,0.43774384,-0.95825654,0.44098315,2.1142089,-0.44494724,"3"
"1262","ORA26",2010,-0.53239757,-0.90057558,-0.45677617,0.86428511,0.63265026,-0.54082727,-0.68270159,0.63265026,-0.54082727,-0.53239757,-0.90057558,0.86428511,-0.45677617,-0.68270159,"2"
"1263","ORA26",2016,-0.52807981,-0.67589927,-0.45677617,0.35389787,0.29479423,-0.49125323,-0.54123205,0.29479423,-0.49125323,-0.52807981,-0.67589927,0.35389787,-0.45677617,-0.54123205,"2"
"1264","ORA26",2020,1.0118127,-0.39976105,2.2430034,-1.6567192,-1.0782932,-0.64990789,-0.48294163,-1.0782932,-0.64990789,1.0118127,-0.39976105,-1.6567192,2.2430034,-0.48294163,"3"
"1265","ORA27",2010,0.13020213,-0.74499923,-0.45677617,-0.49605152,-0.19872299,-0.50716543,-0.38943982,-0.19872299,-0.50716543,0.13020213,-0.74499923,-0.49605152,-0.45677617,-0.38943982,"2"
"1266","ORA27",2016,0.084008895,-0.83375823,-0.45677617,0.13645756,-0.0035357177,-0.28933561,0.011493828,-0.0035357177,-0.28933561,0.084008895,-0.83375823,0.13645756,-0.45677617,0.011493828,"2"
"1267","ORA27",2020,-0.26785854,-0.90498042,0.88946575,2.8991668,1.7760829,-0.30759692,-0.36057502,1.7760829,-0.30759692,-0.26785854,-0.90498042,2.8991668,0.88946575,-0.36057502,"2"
"1268","ORA28",2010,0.51740205,-0.29516697,1.0251076,-0.62852615,-0.51067328,-0.56997943,-0.31215626,-0.51067328,-0.56997943,0.51740205,-0.29516697,-0.62852615,1.0251076,-0.31215626,"3"
"1269","ORA28",2016,-0.62101424,-0.06406489,-0.45677617,-0.6681183,-0.77966183,-0.50093937,-0.56500423,-0.77966183,-0.50093937,-0.62101424,-0.06406489,-0.6681183,-0.45677617,-0.56500423,"2"
"1270","ORA28",2020,1.1849546,1.4266887,-0.27306455,-1.8287069,-0.53292161,-0.35154706,0.32562926,-0.53292161,-0.35154706,1.1849546,1.4266887,-1.8287069,-0.27306455,0.32562926,"4"
"1271","ORA29",2010,-0.4619424,-0.91517574,-0.45677617,-0.54488915,-0.62028992,-0.55207866,-0.65643913,-0.62028992,-0.55207866,-0.4619424,-0.91517574,-0.54488915,-0.45677617,-0.65643913,"2"
"1272","ORA29",2016,-0.46489263,-0.71914709,3.2479072,-0.54913628,-0.71531868,-0.56770593,-0.41790083,-0.71531868,-0.56770593,-0.46489263,-0.71914709,-0.54913628,3.2479072,-0.41790083,"3"
"1273","ORA29",2020,0.056553751,-0.16583674,0.13729331,0.616862,-0.18480507,-0.44914621,0.23407948,-0.18480507,-0.44914621,0.056553751,-0.16583674,0.616862,0.13729331,0.23407948,"3"
"1274","ORA3",2016,-0.35255921,1.0116342,-0.45677617,-0.64502418,-0.49160689,-0.66856349,-0.42954996,-0.49160689,-0.66856349,-0.35255921,1.0116342,-0.64502418,-0.45677617,-0.42954996,"4"
"1275","ORA3",2020,-0.61258745,0.206094,-0.45677617,0.20382586,-0.12431249,-0.54175681,0.25293189,-0.12431249,-0.54175681,-0.61258745,0.206094,0.20382586,-0.45677617,0.25293189,"4"
"1276","ORA30",2010,-0.33942449,0.061619069,-0.45677617,-0.82150412,-0.6728875,1.4475751,-0.22892779,-0.6728875,1.4475751,-0.33942449,0.061619069,-0.82150412,-0.45677617,-0.22892779,"2"
"1277","ORA30",2016,0.7582345,2.6487215,-0.45677617,-0.44340965,-0.8151992,-0.60688013,0.41326877,-0.8151992,-0.60688013,0.7582345,2.6487215,-0.44340965,-0.45677617,0.41326877,"4"
"1278","ORA30",2020,5.3989606,0.75739896,-0.45677617,-1.1130512,-1.1768869,0.2441297,0.45082262,-1.1768869,0.2441297,5.3989606,0.75739896,-1.1130512,-0.45677617,0.45082262,"4"
"1279","ORA31",2016,-0.58328414,-0.25779644,-0.45677617,-0.45344609,-0.50822484,-0.60079283,-0.28858453,-0.50822484,-0.60079283,-0.58328414,-0.25779644,-0.45344609,-0.45677617,-0.28858453,"2"
"1280","ORA31",2020,-0.52177995,-0.89311939,-0.45677617,0.93278438,0.27476773,-0.58063728,-0.627491,0.27476773,-0.58063728,-0.52177995,-0.89311939,0.93278438,-0.45677617,-0.627491,"2"
"1281","ORA32",2010,-0.57714343,-0.15945169,-0.45677617,0.62148082,0.91872764,-0.58892453,-0.33021301,0.91872764,-0.58892453,-0.57714343,-0.15945169,0.62148082,-0.45677617,-0.33021301,"2"
"1282","ORA32",2016,-0.32460776,0.26453975,-0.45677617,0.37568697,0.48393664,-0.56844902,-0.094680317,0.48393664,-0.56844902,-0.32460776,0.26453975,0.37568697,-0.45677617,-0.094680317,"4"
"1283","ORA32",2020,-0.32419372,-0.30751285,1.2928463,-0.21866147,-0.30535784,-0.56011617,-0.33123291,-0.30535784,-0.56011617,-0.32419372,-0.30751285,-0.21866147,1.2928463,-0.33123291,"3"
"1284","ORA33",2010,-0.52253187,-0.18563783,-0.45677617,-0.43989807,-0.21048392,0.44392508,-0.39522827,-0.21048392,0.44392508,-0.52253187,-0.18563783,-0.43989807,-0.45677617,-0.39522827,"2"
"1285","ORA33",2016,-0.62101424,-0.67625302,-0.45677617,0.4339442,0.89467973,-0.26870099,-0.3711656,0.89467973,-0.26870099,-0.62101424,-0.67625302,0.4339442,-0.45677617,-0.3711656,"2"
"1286","ORA33",2020,0.46779758,-0.16420121,-0.45677617,-1.1215296,-0.71420181,-0.27682215,0.47642174,-0.71420181,-0.27682215,0.46779758,-0.16420121,-1.1215296,-0.45677617,0.47642174,"4"
"1287","ORA34",2016,0.23935641,-0.88141119,-0.45677617,-0.066833675,-1.0418624,-0.59185296,-0.68916917,-1.0418624,-0.59185296,0.23935641,-0.88141119,-0.066833675,-0.45677617,-0.68916917,"2"
"1288","ORA34",2020,-0.23274674,-0.75229114,-0.45677617,-0.63793778,-0.85707545,-0.59459305,-0.60487664,-0.85707545,-0.59459305,-0.23274674,-0.75229114,-0.63793778,-0.45677617,-0.60487664,"2"
"1289","ORA35",2010,-0.4255935,-0.38687372,-0.45677617,-0.24818553,-0.22248168,-0.54191989,-0.34870216,-0.22248168,-0.54191989,-0.4255935,-0.38687372,-0.24818553,-0.45677617,-0.34870216,"2"
"1290","ORA35",2016,-0.56912202,0.079272039,-0.45677617,-0.41155246,-0.073630914,-0.57300007,-0.057055131,-0.073630914,-0.57300007,-0.56912202,0.079272039,-0.41155246,-0.45677617,-0.057055131,"4"
"1291","ORA35",2020,-0.39918724,-0.94758284,2.2237267,3.2555671,0.94204545,-0.48684996,-0.56867146,0.94204545,-0.48684996,-0.39918724,-0.94758284,3.2555671,2.2237267,-0.56867146,"2"
"1292","ORA36",2010,-0.499062,-0.31258598,-0.45677617,0.31633836,0.3126727,0.68596947,-0.049605709,0.3126727,0.68596947,-0.499062,-0.31258598,0.31633836,-0.45677617,-0.049605709,"2"
"1293","ORA36",2016,-0.13637033,-0.79894662,-0.45677617,-0.27369183,-0.87755746,-0.43069872,-0.42231974,-0.87755746,-0.43069872,-0.13637033,-0.79894662,-0.27369183,-0.45677617,-0.42231974,"2"
"1294","ORA36",2020,-0.37437031,-0.41198429,-0.45677617,0.086654998,1.070873,-0.29253998,-0.35411912,1.070873,-0.29253998,-0.37437031,-0.41198429,0.086654998,-0.45677617,-0.35411912,"2"
"1295","ORA37",2010,-0.29082692,0.098526694,-0.45677617,-0.48656079,-0.48252541,-0.66250038,-0.61456567,-0.48252541,-0.66250038,-0.29082692,0.098526694,-0.48656079,-0.45677617,-0.61456567,"2"
"1296","ORA37",2020,-0.62101424,-1.1765707,-0.45677617,0.0076289349,-0.93240982,-0.42448694,-0.84719622,-0.93240982,-0.42448694,-0.62101424,-1.1765707,0.0076289349,-0.45677617,-0.84719622,"2"
"1297","ORA38",2010,0.93170649,1.8593755,-0.45677617,-0.49209705,-0.15872304,-0.51388299,0.91801202,-0.15872304,-0.51388299,0.93170649,1.8593755,-0.49209705,-0.45677617,0.91801202,"4"
"1298","ORA38",2016,-0.54895824,0.63916743,-0.45677617,-0.33126888,-0.35679907,-0.40414616,-0.41785121,-0.35679907,-0.40414616,-0.54895824,0.63916743,-0.33126888,-0.45677617,-0.41785121,"4"
"1299","ORA38",2020,-0.61711717,-0.85575908,-0.45677617,1.554126,0.320795,-0.18335484,-0.4991681,0.320795,-0.18335484,-0.61711717,-0.85575908,1.554126,-0.45677617,-0.4991681,"2"
"1300","ORA39",2010,-0.62101424,-0.87881446,-0.45677617,0.038592409,-0.31065488,-0.59631455,-0.70880985,-0.31065488,-0.59631455,-0.62101424,-0.87881446,0.038592409,-0.45677617,-0.70880985,"2"
"1301","ORA39",2016,-0.62101424,0.41608208,-0.45677617,-0.56148213,-0.54163784,-0.64353472,-0.7372849,-0.54163784,-0.64353472,-0.62101424,0.41608208,-0.56148213,-0.45677617,-0.7372849,"2"
"1302","ORA39",2020,-0.52277344,0.0045800102,-0.45677617,0.73382723,-0.16962393,-0.57863194,-0.12904105,-0.16962393,-0.57863194,-0.52277344,0.0045800102,0.73382723,-0.45677617,-0.12904105,"2"
"1303","ORA4",2016,-0.59291172,-0.97993606,-0.45677617,0.296653,0.059745856,0.40178993,-0.71631485,0.059745856,0.40178993,-0.59291172,-0.97993606,0.296653,-0.45677617,-0.71631485,"2"
"1304","ORA4",2020,-0.30296484,-0.7211737,-0.45677617,0.038252328,-0.12071963,2.6650262,-0.42318541,-0.12071963,2.6650262,-0.30296484,-0.7211737,0.038252328,-0.45677617,-0.42318541,"2"
"1305","ORA40",2010,-0.17822361,-0.82618678,-0.45677617,-0.43225804,-0.7043438,0.030947909,-0.62985283,-0.7043438,0.030947909,-0.17822361,-0.82618678,-0.43225804,-0.45677617,-0.62985283,"2"
"1306","ORA40",2016,0.93843722,1.1919816,0.69462758,-0.77147222,-0.83856499,-0.66409242,-0.17200792,-0.83856499,-0.66409242,0.93843722,1.1919816,-0.77147222,0.69462758,-0.17200792,"3"
"1307","ORA40",2020,0.24946421,-0.55435425,-0.45677617,-0.57231736,-0.73966712,-0.61964619,-0.44017753,-0.73966712,-0.61964619,0.24946421,-0.55435425,-0.57231736,-0.45677617,-0.44017753,"2"
"1308","ORA41",2010,0.10014448,-0.19078115,-0.45677617,-0.99437761,-0.87677836,-0.57323384,-0.34791997,-0.87677836,-0.57323384,0.10014448,-0.19078115,-0.99437761,-0.45677617,-0.34791997,"2"
"1309","ORA41",2016,-0.21026066,0.80888611,0.75568819,-0.99183095,-0.34134668,-0.46855971,0.18751754,-0.34134668,-0.46855971,-0.21026066,0.80888611,-0.99183095,0.75568819,0.18751754,"3"
"1310","ORA41",2020,-0.3660005,-0.42397696,-0.45677617,3.6575227,2.2233336,-0.29103529,0.14497532,2.2233336,-0.29103529,-0.3660005,-0.42397696,3.6575227,-0.45677617,0.14497532,"1"
"1311","ORA42",2016,0.55576742,1.8949258,-0.45677617,0.34129894,0.94088823,4.5935726,4.0988517,0.94088823,4.5935726,0.55576742,1.8949258,0.34129894,-0.45677617,4.0988517,"4"
"1312","ORA42",2020,-0.29445347,-0.50933045,-0.45677617,0.80525279,-0.36263183,4.5935726,0.11607596,-0.36263183,4.5935726,-0.29445347,-0.50933045,0.80525279,-0.45677617,0.11607596,"2"
"1313","ORA43",2010,-0.62101424,-0.78868395,-0.45677617,-0.18602131,-0.43648756,-0.49907628,-0.60658973,-0.43648756,-0.49907628,-0.62101424,-0.78868395,-0.18602131,-0.45677617,-0.60658973,"2"
"1314","ORA43",2016,-0.13780315,-0.38929057,-0.45677617,-1.8287069,-0.74616361,-0.45558774,-0.37126151,-0.74616361,-0.45558774,-0.13780315,-0.38929057,-1.8287069,-0.45677617,-0.37126151,"2"
"1315","ORA43",2020,-0.2090978,-0.084335096,2.5138619,0.52288014,0.4141266,-0.54382122,-0.29675013,0.4141266,-0.54382122,-0.2090978,-0.084335096,0.52288014,2.5138619,-0.29675013,"3"
"1316","ORA44",2010,-0.30116031,2.6487215,-0.45677617,1.4574552,4.5607042,0.093225747,1.6452742,4.5607042,0.093225747,-0.30116031,2.6487215,1.4574552,-0.45677617,1.6452742,"4"
"1317","ORA44",2016,0.73954368,1.0488721,0.037189931,-1.1171401,0.27028996,-0.6045776,0.515773,0.27028996,-0.6045776,0.73954368,1.0488721,-1.1171401,0.037189931,0.515773,"4"
"1318","ORA44",2020,-0.19189805,-0.239153,-0.33047441,1.0401719,-0.034577798,-0.31635219,1.0600886,-0.034577798,-0.31635219,-0.19189805,-0.239153,1.0401719,-0.33047441,1.0600886,"4"
"1319","ORA45",2010,-0.48825616,-0.54036134,-0.45677617,-0.29121011,-0.28759539,-0.56080449,-0.48264235,-0.28759539,-0.56080449,-0.48825616,-0.54036134,-0.29121011,-0.45677617,-0.48264235,"2"
"1320","ORA45",2016,-0.54543734,-0.72457993,-0.45677617,-0.12804882,-0.28951547,-0.5218311,-0.67893124,-0.28951547,-0.5218311,-0.54543734,-0.72457993,-0.12804882,-0.45677617,-0.67893124,"2"
"1321","ORA45",2020,-0.022942206,-0.82759309,1.0088677,0.71664113,-0.48056391,-0.51880223,-0.55317986,-0.48056391,-0.51880223,-0.022942206,-0.82759309,0.71664113,1.0088677,-0.55317986,"3"
"1322","ORA46",2010,-0.61401421,-0.69271678,-0.45677617,-0.42700651,-0.54810733,-0.063516751,-0.64507002,-0.54810733,-0.063516751,-0.61401421,-0.69271678,-0.42700651,-0.45677617,-0.64507002,"2"
"1323","ORA46",2016,-0.24246188,0.52877647,0.75344276,-0.9412533,-0.79427356,-0.60955542,0.16870198,-0.79427356,-0.60955542,-0.24246188,0.52877647,-0.9412533,0.75344276,0.16870198,"3"
"1324","ORA46",2020,-0.0064302823,0.56666744,-0.45677617,-0.25530356,0.40744078,-0.56542557,0.14979193,0.40744078,-0.56542557,-0.0064302823,0.56666744,-0.25530356,-0.45677617,0.14979193,"4"
"1325","ORA47",2010,1.9483448,-0.21265776,-0.45677617,-0.93158859,-0.48252541,-0.46815819,-0.0030795939,-0.48252541,-0.46815819,1.9483448,-0.21265776,-0.93158859,-0.45677617,-0.0030795939,"4"
"1326","ORA47",2016,0.15159847,2.4412875,-0.45677617,-0.72630429,-0.64552706,-0.37476087,0.71769631,-0.64552706,-0.37476087,0.15159847,2.4412875,-0.72630429,-0.45677617,0.71769631,"4"
"1327","ORA47",2020,-0.49134982,0.15536396,-0.35394835,0.024111154,0.54012722,-0.40276912,-0.14460538,0.54012722,-0.40276912,-0.49134982,0.15536396,0.024111154,-0.35394835,-0.14460538,"4"
"1328","ORA48",2010,-0.60632408,-0.93951738,0.94711375,-0.35282072,-0.38431147,-0.57592976,-0.72091103,-0.38431147,-0.57592976,-0.60632408,-0.93951738,-0.35282072,0.94711375,-0.72091103,"3"
"1329","ORA48",2016,-0.31186706,2.6487215,0.20406304,-0.6359843,-0.37160408,-0.57716376,0.23116183,-0.37160408,-0.57716376,-0.31186706,2.6487215,-0.6359843,0.20406304,0.23116183,"4"
"1330","ORA48",2020,-0.55121958,1.6345308,-0.45677617,0.33576268,0.49235949,-0.62754971,-0.12473873,0.49235949,-0.62754971,-0.55121958,1.6345308,0.33576268,-0.45677617,-0.12473873,"4"
"1331","ORA49",2010,-0.60640556,-0.59698099,0.90413749,-0.64315766,-0.50443435,-0.56681901,-0.55589664,-0.50443435,-0.56681901,-0.60640556,-0.59698099,-0.64315766,0.90413749,-0.55589664,"3"
"1332","ORA49",2016,-0.13094112,0.43071195,-0.45677617,-0.88196796,-0.57116675,-0.64190978,-0.45212272,-0.57116675,-0.64190978,-0.13094112,0.43071195,-0.88196796,-0.45677617,-0.45212272,"2"
"1333","ORA49",2020,0.15786289,-0.22158647,3.4526722,-0.080183953,-0.79061753,-0.61606359,-0.38646734,-0.79061753,-0.61606359,0.15786289,-0.22158647,-0.080183953,3.4526722,-0.38646734,"3"
"1334","ORA5",2016,0.18027559,2.2968044,-0.45677617,-0.49747512,-0.94787794,-0.6580621,-0.16993076,-0.94787794,-0.6580621,0.18027559,2.2968044,-0.49747512,-0.45677617,-0.16993076,"4"
"1335","ORA5",2020,-0.49493188,-0.97258586,-0.45677617,3.8657255,0.18619874,-0.36099449,-0.40940866,0.18619874,-0.36099449,-0.49493188,-0.97258586,3.8657255,-0.45677617,-0.40940866,"2"
"1336","ORA50",2016,-0.30495843,-0.4723044,-0.45677617,-0.53719378,-0.90830916,-0.67800516,-0.77433151,-0.90830916,-0.67800516,-0.30495843,-0.4723044,-0.53719378,-0.45677617,-0.77433151,"2"
"1337","ORA50",2020,-0.62101424,-0.97205359,2.2930851,-0.17175359,-0.71851236,-0.68272078,-0.80673456,-0.71851236,-0.68272078,-0.62101424,-0.97205359,-0.17175359,2.2930851,-0.80673456,"3"
"1338","ORA51",2010,1.6682872,0.25291064,-0.45677617,-1.344427,-0.71968973,-0.47566688,0.31595662,-0.71968973,-0.47566688,1.6682872,0.25291064,-1.344427,-0.45677617,0.31595662,"4"
"1339","ORA51",2016,-0.51330924,-1.0598054,-0.45677617,-0.83279806,-0.87755746,-0.61833173,-0.80512995,-0.87755746,-0.61833173,-0.51330924,-1.0598054,-0.83279806,-0.45677617,-0.80512995,"2"
"1340","ORA51",2020,-0.36172855,-0.98401397,-0.45677617,-1.0365243,-1.0091679,-0.44611719,-0.78546762,-1.0091679,-0.44611719,-0.36172855,-0.98401397,-1.0365243,-0.45677617,-0.78546762,"2"
"1341","ORA52",2010,-0.61401421,-1.1116803,-0.45677617,0.77412325,0.025881218,-0.47240046,-0.76396775,0.025881218,-0.47240046,-0.61401421,-1.1116803,0.77412325,-0.45677617,-0.76396775,"2"
"1342","ORA52",2016,-0.62101424,-1.1765707,-0.45677617,-0.23640913,-0.068889283,-0.68916649,-0.84719622,-0.068889283,-0.68916649,-0.62101424,-1.1765707,-0.23640913,-0.45677617,-0.84719622,"2"
"1343","ORA52",2020,0.11621719,-0.25964874,-0.45677617,0.39447069,-0.44638661,-0.51257616,-0.027514994,-0.44638661,-0.51257616,0.11621719,-0.25964874,0.39447069,-0.45677617,-0.027514994,"2"
"1344","ORA53",2020,2.5975409,1.1167797,-0.45677617,-1.0878059,-0.69118816,-0.4959076,0.41709775,-0.69118816,-0.4959076,2.5975409,1.1167797,-1.0878059,-0.45677617,0.41709775,"4"
"1345","ORA54",2020,0.1832398,0.041607704,0.32467175,-0.38047037,-0.2283829,-0.5187605,0.077543512,-0.2283829,-0.5187605,0.1832398,0.041607704,-0.38047037,0.32467175,0.077543512,"3"
"1346","ORA55",2020,-0.28662807,-0.16480583,-0.41824031,0.00049507647,-0.63082284,-0.14630277,1.0275735,-0.63082284,-0.14630277,-0.28662807,-0.16480583,0.00049507647,-0.41824031,1.0275735,"4"
"1347","ORA56",2020,-0.39129329,-0.66728503,0.48057345,1.6629766,1.0709149,0.60101122,-0.042698242,1.0709149,0.60101122,-0.39129329,-0.66728503,1.6629766,0.48057345,-0.042698242,"1"
"1348","ORA57",2020,0.035967465,0.1070293,-0.45677617,0.69177544,0.26770508,0.23274964,0.23515996,0.26770508,0.23274964,0.035967465,0.1070293,0.69177544,-0.45677617,0.23515996,"4"
"1349","ORA58",2020,0.35349479,0.0036716724,1.1846893,0.37926182,-0.015484679,-0.52995753,0.11135989,-0.015484679,-0.52995753,0.35349479,0.0036716724,0.37926182,1.1846893,0.11135989,"3"
"1350","ORA59",2020,0.21190645,-0.63683188,2.7289555,-0.070432238,-0.76913416,-0.44653013,-0.17273276,-0.76913416,-0.44653013,0.21190645,-0.63683188,-0.070432238,2.7289555,-0.17273276,"3"
"1351","ORA6",2016,-0.52366138,-0.97083586,-0.45677617,-0.63373816,-0.66014928,-0.57509822,-0.6674673,-0.66014928,-0.57509822,-0.52366138,-0.97083586,-0.63373816,-0.45677617,-0.6674673,"2"
